,phrase,intents
23425,Get directions to downtown New Iberia without passing construction,get_directions
23426,is there a way to get to the Crawfish Festival Saturday without taking Sisterdale road?,"get_directions,get_event"
23427,What time should I leave to make it to the movies by 9pm?,"get_estimated_departure,get_location"
23428,When should be home,"get_estimated_arrival,get_location_home"
23429,What is the traffic like in florida,get_info_traffic
23430,any cool parties near me starting at 11pm,"get_event,get_location"
23431,When is the Christmas parade in Atlanta,get_event
23432,"If I take a train from San Diego  at 2 am, when will I get to Marryland?",get_estimated_arrival
23433,How many miles from Denver Colorado to St Louis Missouri,get_distance
23434,what to do,get_event
23435,How bad is the rush hour traffic on 295,get_info_traffic
23436,is there any construction along my route,get_info_traffic
23437,What is the traffic on the way to work this morning,"get_info_traffic,get_location_work"
23438,I want to see the current traffic,get_info_traffic
23439,food drives for Christmas,get_event
23440,Are there traffic delays near LAX right now,"get_info_traffic,get_location,get_location"
23441,What is the average commute time at 5pm on Broadway,get_estimated_duration
23442,How long will it take me to drive to my 3 pm hair show with Elon if I take the New England Thruway?,"get_estimated_duration,get_event"
23443,what is the distance between my house and Target,"get_distance,get_location_home,get_location"
23444,how bad is traffic near the freeway,"get_info_traffic,get_location,get_location"
23445,How long will it take me to Anggrek Street if I leave at 5 pm?,get_estimated_duration
23446,How many minutes will it take to get to Phila,get_estimated_duration
23447,Any concerts going on in Portland Saturday,get_event
23448,how long will it take me to get to seattle,get_estimated_duration
23449,Which is the best route to work,"get_directions,get_location_work"
23450,I need to know what time I need to leave the Baycenter to get to Cordova Mall by 5 PM.,"get_estimated_departure,get_location,get_location"
23451,Where did the Vietnamese war ended?,unsupported
23452,What is traffic projected to be like in two hours,get_info_traffic
23453,What time do i need to leave by if I want to make it to the Arctic Monkeys show at 7,"get_estimated_departure,get_event"
23454,Tell me how long it will take to get there,get_estimated_duration
23455,What time I leave my house to get to Lincoln City before noon?,"get_estimated_departure,get_location_home"
23456,Will the roads be blocked off for the Caribana?,"get_info_traffic,get_event"
23457,Is there an accident slowing traffic,get_info_traffic
23458,What is the distance to Cleveland Tx from Salmon Idaho,get_distance
23459,"What is happening in Baton Rouge, LA next week on Tuesday",get_event
23460,how crowded is the highway right now,"get_info_traffic,get_location"
23461,concerts at wells fargo center this month,"get_event,get_location"
23462,How long will it take me to drive from Brookline to Newton this morning,get_estimated_duration
23463,How long does it take to travel to Las Vegas from Montana,get_estimated_duration
23464,What restaurants are nearby for me to eat at tonight,unsupported
23465,is my drive slow today,get_info_traffic
23466,What time will I arrive in Houston if I leave Austin at 4AM?,get_estimated_arrival
23467,What is the hold up on 390,get_info_traffic
23468,What are the traffic conditions on the way to school,"get_info_traffic,get_location_school"
23469,Is there still construction going on this evening?,get_info_traffic
23470,If i leave here at 7pm when will I arrive to my wife's house?,"get_estimated_arrival,get_location,get_location_home"
23471,Can I get Cairo university by 5 Pm starting driving from my daughter's house.,"get_estimated_arrival,get_location,get_location_home"
23472,How can I get tickets to the Ballet at the Kennedy Center in Washington D.C,unsupported_event
23473,traffic from home to work,"get_info_traffic,get_location_home,get_location_work"
23474,How is current traffic,get_info_traffic
23475,Is the turnpike moving at a steady pace,"get_info_traffic,get_location"
23476,Christmas noelle at the Philadelphia zoo this weekend,"get_event,get_location"
23477,Is there a lot of traffic on the Jersey Turnpike,get_info_traffic
23478,food and wine tastings near me this month,"get_event,get_location"
23479,can i get to south boston in 30 minutes,get_estimated_duration
23480,what is going on at lake lanier this weekend,get_event
23481,Is traffic going to be a problem on I77 today,get_info_traffic
23482,Will I arrive at work before 9am if I leave now?,"get_estimated_arrival,get_location_work"
23483,If I need to be in Tulsa at 3PM what time should I leave home?,"get_estimated_departure,get_location_home"
23484,How long to get to route 357 from home?,"get_estimated_duration,get_location_home"
23485,Traffic in Portland,get_info_traffic
23486,I want the directions for the Sanford Hospital in Fargo.,"get_directions,get_location"
23487,How long will it take me to get to the office from home at 7 am if I don't take the freeway?,"get_estimated_duration,get_location_work,get_location_home,get_location"
23488,any concerts by Usher this week,get_event
23489,beach events in Miami,"get_event,get_location"
23490,distance from greenville sc to springfield il,get_distance
23491,How long with my drive be if I take the 99 from Dan's house to work at 7am?,"get_estimated_duration,get_location_home,get_location_work"
23492,What's going on near me tomorrow,"get_event,get_location"
23493,traffic to work today,"get_info_traffic,get_location_work"
23494,I'm going to Minneapolis what is there to do next Wednesday,get_event
23495,holiday music concerts in hershey this month,get_event
23496,How long will it take to drive home from the Justin Timberlake show?,"get_estimated_duration,get_location_home,get_event"
23497,show me the less traffic route to go to california,get_directions
23498,Places to eat,unsupported
23499,List of amazing things to do in California this month,get_event
23500,If i leave my house at 5 am when ill I get to mira's house?,"get_estimated_arrival,get_location_home,get_location_home"
23501,What's the wait time for the GWB,"get_info_traffic,get_location"
23502,how is the commute looking tonight,get_info_traffic
23503,how many miles from los angeles california to houston texas,get_distance
23504,Any Christian singles events in Brooklyn,get_event
23505,I want to see the ballet. Where can I go,get_event
23506,is there a age limit for ice skating downtown,unsupported_event
23507,What is the traffic like downtown Tampa,get_info_traffic
23508,How many miles is Grand Rapids from Toronto,get_distance
23509,is the event canceled from the fires,get_event
23510,Travel time to the Alabama home football game from my house?,"get_estimated_duration,get_event,get_location_home"
23511,What happened on the 405,get_info_traffic
23512,Concerts by Adele next weekend,get_event
23513,At what time is the traffic heaviest on the approach to the Tappan Zee Bridge for the Clearwater Festival?,unsupported_navigation
23514,How far is a flight from JFk to MCO,"get_distance,get_location,get_location"
23515,Is there an accident on the 405 causing this traffic,get_info_traffic
23516,What's up in NYC today,get_event
23517,Is there a school zone on my to Zoo,unsupported_navigation
23518,any suggestion to do tonight,get_event
23519,Family friendly events in Atlanta tomorrow,get_event
23520,How long will it take to drive from here to Portland,"get_estimated_duration,get_location"
23521,Bar deals near me today,unsupported
23522,can I get from here to Aurora mall using no avenues and arriving before 7:00 p.m.?,"get_estimated_arrival,get_location,get_location"
23523,how long will it take me to go to bloomsburg from work,"get_estimated_duration,get_location_work"
23524,Tell me when Lady Gaga will play in California,get_event
23525,how is traffic in Arlington,get_info_traffic
23526,Are there any obstructions along the 22 freeway right now that I need to made aware of?,get_info_traffic
23527,How far apart are Chicago and London,get_distance
23528,Is the main street to Shawn's house one lane only?,unsupported_navigation
23529,are the roads next to moms house open during the construction?,"get_info_traffic,get_location,get_location_home"
23530,How long is the drive between Mom's house and Moire's?,"get_estimated_duration,get_location_home,get_location_home"
23531,What is going on in Brunswick next weekend,get_event
23532,Where should I turn,unsupported_navigation
23533,Concerts by Kendrick Lamar,get_event
23534,What direction is Hayleys house from here,"get_directions,get_location_home,get_location"
23535,Music festivals,get_event
23536,Nutcracker ballet in New York City on December,get_event
23537,Need somewhere to get pictures with Santa for the kids in the next week - not at the mall,get_event
23538,get driving direction from montgomery street to 1264 main street in Mobile,"get_directions,get_location"
23539,Is traffic slowing down,get_info_traffic
23540,quickest route from current location to mall,"get_directions,get_location,get_location"
23541,Find quickest route home,"get_directions,get_location_home"
23542,What type of music is being played downtown tonight,get_event
23543,Any cookies with Santa events in Holly Springs happening this afternoon,get_event
23544,What is happening at the senior center this weekend,"get_event,get_location"
23545,what's traffic like in pittsburgh,get_info_traffic
23546,Will holiday traffic be bad in Atlanta,get_info_traffic
23547,Is Macon Fishly performing this weekend,get_event
23548,how far is it to tennesse,get_distance
23549,how far away is jakes house,"get_distance,get_location_home"
23550,How long is the drive from Tampa to St. Petersburg,get_estimated_duration
23551,Will there be any family movies playing tomorrow at a theater near me around 11:00 am,"get_event,get_location,get_location"
23552,New Year's parties scheduled around me,"get_event,get_location"
23553,Is the road work causing a delay on Route 7,get_info_traffic
23554,Can you see each other again?,unsupported
23555,frank ocean tour dates in united states during summer 2018,get_event
23556,whats the menu at the rio in las vegas on the weekend,unsupported
23557,When was rush hour yesterday,unsupported_navigation
23558,how bad is the traffic delay going into town,"get_info_traffic,get_location"
23559,What is traffic like in Kansas City Kansas,get_info_traffic
23560,Are the any icy road conditions on I 77 this morning,get_info_road_condition
23561,Can I drive from home to Bellingham by 3:00 pm?,"get_estimated_arrival,get_location_home"
23562,Viking things to do in Minneapolis,get_event
23563,What is the drive time on 65 south to Nashville right now.,get_estimated_duration
23564,what is the traffic like in bloomington today,get_info_traffic
23565,What concerts are coming up in Philadelphia in January,get_event
23566,Will I run into traffic if I leave for the Metric concert right now?,"get_info_traffic,get_event"
23567,What time should I leave to get to Hulda Crooks Park by 10 am?,"get_estimated_departure,get_location"
23568,If I leave home now what time will i get to walt disney world,"get_estimated_arrival,get_location_home,get_location"
23569,are there any christmas events this weekend near me,"get_event,get_location"
23570,what time is aretha franklin seattle concert next week,get_event
23571,Have there been any wrecks on my usual route this morning,get_info_traffic
23572,are there any family friendly music events this month in manchester,get_event
23573,Is there a route that can get me to the Mohegan Sun in less than two hours,"get_directions,get_location"
23574,traffic going home please,"get_info_traffic,get_location_home"
23575,Any delays tonight,get_info_traffic
23576,I am looking for Disney on Ice shows happening around Milwaukee for this weekend,"get_event,get_location"
23577,How back is traffic congested at US 23 and M 14?,get_info_traffic
23578,Any flooding on my route to the party tonight?,"get_info_road_condition,get_event"
23579,what events are going on at the bowling alley next week,"get_event,get_location"
23580,How long will it take me to get to class?,"get_estimated_duration,get_location_school"
23581,latest traffic updates,get_info_traffic
23582,what's happening tomorrow in terms of fun night life,get_event
23583,Any important information for my commute,get_info_traffic
23584,What is the traffic like on the 405,get_info_traffic
23585,Is there any construction traffic on Route 30,get_info_traffic
23586,Is there an alternate route to the bank,"update_directions,get_location"
23587,Holiday events near me,"get_event,get_location"
23588,can you tell me other way to avoid the traffic,update_directions
23589,Where is a close mexican restaurant in Portland please,unsupported_event
23590,Any family events tonight,get_event
23591,How many miles to California from New York,get_distance
23592,What is the driving traffic from Virginia Beach to Nag's Head,get_info_traffic
23593,Is Columbia Blvd still closed at Mile Marker 10 because of the mud slide?,"get_info_traffic,get_location"
23594,What's the fasted way to work today at 5,"get_directions,get_location_work"
23595,Painting classes near me,"get_event,get_location"
23596,How long to get to NJ if Ieave at 5,get_estimated_duration
23597,any cooking classes today in hicksville,get_event
23598,5 pm traffic report please,get_info_traffic
23599,what is the delay here please,"get_info_traffic,get_location"
23600,Concerts by Selena Gomez,get_event
23601,Traffic conditions tomorrow,get_info_traffic
23602,how far am i from work,"get_distance,get_location,get_location_work"
23603,traffic from st. louis to st paul,get_info_traffic
23604,Events in Memphis,get_event
23605,How soon can i get to the airport if I take Nimitz now;,"get_estimated_arrival,get_location"
23606,What are the movie showings at the mentor cinema for this evening,"get_event,get_location"
23607,On Saturday afternoon how long is the trip to  my office,"get_estimated_duration,get_location_work"
23608,when is the next music festival,get_event
23609,Are there any Christmas events in my town next weekend,"get_event,get_location_home"
23610,Speed dating events coming up this month,get_event
23611,Concerts for kids to attend in Indianapolis this weekend,get_event
23612,what's the traffic look like on the freeway,"get_info_traffic,get_location"
23613,What  address is Katie's gym?,unsupported
23614,give direction to nearest best buy,"get_directions,get_location"
23615,How many miles is it from Atlanta to Savannah,get_distance
23616,Are there any road closures from here to St. Vincent,"get_info_traffic,get_location"
23617,When is the soonest country music concert,get_event
23618,How long does it take to drive from Saramento to San Diego.,get_estimated_duration
23619,How much time will it take if I leave now to get to Jack's house?,"get_estimated_duration,get_location_home"
23620,"If I want to be in New Orleans by noon tomorrow, what is the latest time I need to leave my house by?","get_estimated_departure,get_location_home"
23621,Can I get from here to Galveston before 6pm?,"get_estimated_arrival,get_location"
23622,How long will it take to drive from here to Barstow,"get_estimated_duration,get_location"
23623,Is there flooding downtown by the Fort Pitt Bridge  going into town?,"get_info_road_condition,get_location,get_location,get_location"
23624,I need driving directions from Sarah's house to go to Bethany's house but I don't want to take the freeway,"get_directions,get_location_home,get_location_home,get_location"
23625,When can I see the Wizards next,get_event
23626,what times are the amphitheatre concerts,"get_event,get_location"
23627,Is it congested out there,get_info_traffic
23628,Where are the speed traps,unsupported_navigation
23629,Comedy shows in Palm Springs in January,get_event
23630,How far am I from the nearest rest stop,"get_distance,get_location"
23631,Will I be late if I take the 7 to the game and leave right now?,"get_estimated_arrival,get_event"
23632,How long will it take me to get to San Antonio from El Paso?,get_estimated_duration
23633,how long before i get to my 4;35pm dentist appointment if i  leave at 4pm and avoid i-55,"get_estimated_duration,get_event"
23634,Concerts in February,get_event
23635,what direction is the traffic,get_info_traffic
23636,Is there a restaurant atop the Freedom Tower in Lower Manhattan and how do I make reservations for Saturday night,unsupported
23637,concerts in seattle next year,get_event
23638,How does my commute to work look today,"get_info_traffic,get_location_work"
23639,Is traffic heavy as of today,get_info_traffic
23640,what's happening in Chicago tonight,get_event
23641,Was the traffic bad this morning,get_info_traffic
23642,what is the traffic on los reales rd,get_info_traffic
23643,Can I get to Dallas by 3 pm if I don't use any toll roads?,"get_estimated_arrival,get_location"
23644,how long will it take me to drive from my current location to work,"get_estimated_duration,get_location,get_location_work"
23645,If I leave the house by 8am will I make it to my meeting in time?,"get_estimated_arrival,get_location_home,get_event"
23646,Christmas brunch,get_event
23647,Is there a closed exit along my route to Sam's Club? What alternate routes are there?,unsupported_navigation
23648,HOw long is the drive from Portland to New York City,get_estimated_duration
23649,What's happening in the Seattle area tomorrow,get_event
23650,Is traffic heavy in Seattle in the summer,get_info_traffic
23651,would it be faster for me to go to work on I-95 or on US-1 this morning?,unsupported_navigation
23652,Tell me the route from Shelly's house to the renaissance festival in LA.,"get_directions,get_location_home,get_event"
23653,How long will it take to get to Davis on a usual Sunday morning?,get_estimated_duration
23654,Provide driving directions from work to Sky HIgh in Naperville.,"get_directions,get_location_work,get_location"
23655,Are there any delays on the highway,"get_info_traffic,get_location"
23656,Is there construction on 96 today?,get_info_traffic
23657,Whats going on this weekend,get_event
23658,How long will I be in Traffic,get_estimated_duration
23659,Please tell me current traffic information,get_info_traffic
23660,How long will it take for me to drive to the store,"get_estimated_duration,get_location"
23661,Is there a way to get from the downtown library from my work without being on the highway?,"get_directions,get_location,get_location_work,get_location"
23662,Is there such an animal as a Hairstyles for Long Hair workshop anywhere in the CST zone in 2018,get_event
23663,What is the traffic from Austin tx to Dallas tx,get_info_traffic
23664,family-friendly events near me,"get_event,get_location"
23665,date night ideas for saturday,unsupported
23666,How many miles is Los Angeles from San Francisco,get_distance
23667,Where is the closest movie theatre,unsupported_event
23668,Comic shows this month,get_event
23669,What volunteer opportunities are coming up next week in Schertz,get_event
23670,is it heavy traffic down in tampa today,get_info_traffic
23671,what's up in Celebration tomorrow,get_event
23672,Is there something to do on Friday,get_event
23673,How long does it take to get to get to Yankee Stadium walking from the parking lot on Adee Avenue?,"get_estimated_duration,get_location,get_location"
23674,I need to be at my Drs office by 12 what time should i leave,"get_estimated_departure,get_location"
23675,Is there heavy traffic in Milwaukee,get_info_traffic
23676,Is the snow causing traffic to back up on the way home?,"get_info_traffic,get_location_home"
23677,What time do i need to pickup emmy from school to make it to her dentist appt by 430?,"get_estimated_departure,get_location_school,get_event"
23678,How long will it take me to drive to Pittsburgh,get_estimated_duration
23679,What is the traffic driving from Orlando to Jacksonville,get_info_traffic
23680,Is the traffic around Stafford bad,"get_info_traffic,get_location"
23681,if I leave the house 30 minutes early will I make it to soccer practice on time?,"get_estimated_arrival,get_location_home,get_event"
23682,"My interview is at 11am, will I get there early since I'm leaving right now?","get_estimated_arrival,get_event"
23683,What time should leave home to get to the Falcon's game tonight?,"get_estimated_departure,get_location_home,get_event"
23684,Things to do in PA at 9pm,get_event
23685,Is the traffic bad on my way to work,"get_info_traffic,get_location_work"
23686,Any accidents on the 101 right now,get_info_traffic
23687,how far is fremont from pleasanton,get_distance
23688,"How do I take the long way to Canton, ms",get_directions
23689,Are there any beer or wine walks going on,get_event
23690,theater events in san diego this week,get_event
23691,will it take me longer than usual to get to work today,"get_estimated_duration,get_location_work"
23692,what is the traffic driving from tampa to brandon,get_info_traffic
23693,Is there traffic on I-20 West near Moreland Avenue,"get_info_traffic,get_location,get_location"
23694,IF I LEAVE AT 7 AM WILL I MAKE IT TO JOHN F KENNEDY AIRPORT BY 10 AM GIVEN THE CLOSURE ON THE VERRAZZANO BRIDGE,"get_estimated_arrival,get_location"
23695,How long will it take me if I travel around the mountains to get to Charlotte?,"get_estimated_duration,get_location"
23696,Anything to do in Las Vegas next week,get_event
23697,Are there traffic jam on Bengawan Street tonight?,get_info_traffic
23698,If I leave now when will I be at Granny's without using the freeways,"get_estimated_arrival,get_location_home,get_location"
23699,What is the distance between Philadelphia and Los Angeles,get_distance
23700,Is there live music at City Walk Orlando Saturday night and what's the cost,"combine,get_event,get_location,unsupported_event"
23701,Gingerbread house events in Atlanta,get_event
23702,How are road conditions,get_info_road_condition
23703,How many miles from Lubbock to Dallas,get_distance
23704,Is the drive going to be long,get_estimated_duration
23705,What will the traffic be in my area on Friday at 5 pm,"get_info_traffic,get_location"
23706,Is the traffic slow on Beltline,get_info_traffic
23707,what's the traffic like on the 205,get_info_traffic
23708,How's the traffic on 12 street now?,get_info_traffic
23709,Are there any speed traps on my route,unsupported_navigation
23710,How can I get around the traffic,get_directions
23711,concerts by Pink near to me this month,"get_event,get_location"
23712,Can you tell me how to get to the Amway Center using toll roads and how long will it take me,"combine,get_directions,get_location,get_location,get_estimated_duration"
23713,Can you give me the traffic in my area,"get_info_traffic,get_location"
23714,Daytona events in December,get_event
23715,Where can I go for fun,get_event
23716,Christmas light displays happening,get_event
23717,can I drive the bike in Fort Collins this morning due to the road conditions,get_info_road_condition
23718,How long will my drive home from here be,"get_estimated_duration,get_location_home,get_location"
23719,what time arrival if i leave at 6:03pm,get_estimated_arrival
23720,What is the estimated time to work this morning,"get_estimated_duration,get_location_work"
23721,when is the traffic heaviest in Chicago,get_info_traffic
23722,How long will it take me to drive to downtown Houston from Galveston with 3pm traffic,get_estimated_duration
23723,How bad will the traffic be at 4pm today,get_info_traffic
23724,what is the best earth day celebrations,get_event
23725,Are there any concerts in Los Angeles,get_event
23726,What's happening in Houston tonight,get_event
23727,What was the year,unsupported
23728,Am I late to work,"get_estimated_arrival,get_location_work"
23729,is there a dog show next weekend,get_event
23730,Is there flooding on 103rd street?,get_info_road_condition
23731,Are there any public ride on the way of Gagak Street tonight?,unsupported_navigation
23732,how many miles is it between lake michigan and lake erie,"get_distance,get_location,get_location"
23733,how can i avoid road work going from seattle to tacoma,get_directions
23734,is traffic heavy in my area right now,"get_info_traffic,get_location"
23735,any church christmas concerts this weekend,"get_event,get_location"
23736,Child friendly festivals,get_event
23737,What is the traffic on Gratiot Avenue near Eastern Market,"get_info_traffic,get_location,get_location"
23738,Anything fun happening tomorrow,get_event
23739,What is the traffic in my area today,"get_info_traffic,get_location"
23740,Can I make it from here to Orlando without getting on any interstates and if so how long would it take by car,"combine,get_directions,get_location,get_location,get_estimated_duration"
23741,How long does it take to fly to Haiti,get_estimated_duration
23742,Outdoor nature themed happenings this weekend,get_event
23743,If I take the highways to the doctors office what time will I get there if I leave now,"get_estimated_arrival,get_location,get_location"
23744,What time is the artist reception at the MuseumThis month,get_event
23745,What music festivals are happening  around christmas in orlando,get_event
23746,How many miles are from Ocala Florida to Orlando Florida,get_distance
23747,is the average evening rush hour traffic in richmond worse on thursdays or fridays,unsupported_navigation
23748,Christmas Parades happening in Leander this weekend,get_event
23749,"How many miles is it from here to Columbus, Ohio","get_distance,get_location"
23750,how long is it going to take me to get to work today,"get_estimated_duration,get_location_work"
23751,what time does traffic start in Houston on Friday,unsupported_navigation
23752,Show me the next Christmas concert,get_event
23753,What's happening in Atlanta tonight,get_event
23754,events happening in Orlando soon that are 21 and over,get_event
23755,are the roads busy,get_info_traffic
23756,are there any 1980s cover bands playing tonight,get_event
23757,are the traffic lights working on 8th st and forrester,unsupported_navigation
23758,Upcoming events,get_event
23759,How is the traffic to work this morning,"get_info_traffic,get_location_work"
23760,CAN I MISS SOME TRAFFIC BY LEAVING EARLIER,unsupported_navigation
23761,how long will it take to get to Lava Hot springs with all the construction?,get_estimated_duration
23762,How's the traffic for Longwood to Zellwood,get_info_traffic
23763,Are the roads to Maher's house icy?,"get_info_road_condition,get_location_home"
23764,Can you help me find kid-friendly concerts for this weekend? New York City only. Manhattan preferable,get_event
23765,How long will it take me to drive from my house to the Science fair,"get_estimated_duration,get_location_home,get_event"
23766,What is the traffic driving from LA to San Diego,get_info_traffic
23767,are there any parties happening this weekend in Orange County,get_event
23768,what is the traffic like on sahara avenue,get_info_traffic
23769,Which route has the lightest traffic,get_directions
23770,how are the vehicles moving today on this road,get_info_traffic
23771,When is Tori Amos playing in Columbus next,get_event
23772,is there any tournaments now,get_event
23773,Whats the fastest route to get to work tomorrow,"get_directions,get_location_work"
23774,IS THERE HEAVY TRAFFIC NEAR THE BUCKMAN BRIDGE,"get_info_traffic,get_location"
23775,Is it much traffic on the way to the beach,"get_info_traffic,get_location"
23776,Share my destination with my dad,unsupported
23777,what is the commute time to work if i left at 5am,"get_estimated_duration,get_location_work"
23778,is there an accident on the 91,get_info_traffic
23779,Any Christmas Caroling this weekend,get_event
23780,How is my drive home,"get_info_traffic,get_location_home"
23781,what is the distance from new york to washington d.c,get_distance
23782,What's the best way to get to School at rush hour?,"get_directions,get_location_school"
23783,what is the traffic on the roads today,get_info_traffic
23784,Best places for Sunday brunch,unsupported
23785,Construction traffic on 40 W today,get_info_traffic
23786,what is happening in los angeles tonight,get_event
23787,Next Billy Joel concert in at Madison Square Garden,"get_event,get_location"
23788,when is the next choir performance,get_event
23789,Paint parties near me this weekend,"get_event,get_location"
23790,how much time I have to travel to arrive before night in the beach?,"get_estimated_duration,get_location"
23791,"What is the fastest route to Seattle, Washington from my home?","get_directions,get_location_home"
23792,Will the traffic be too much to think about leaving around 400 pm today to go to Chicago,get_info_traffic
23793,interesting things to do today,get_event
23794,How is the traffic right now at the Times Square,"get_info_traffic,get_location"
23795,how is traffic in Rochester,get_info_traffic
23796,what is the distance between Kentucky and North Dakota,get_distance
23797,how long will it take to drive from texas to nebraska,get_estimated_duration
23798,is there anything going on today,get_event
23799,Are there traffic jam on Bogor Street tonight?,get_info_traffic
23800,Is there road construction on the crosstown?,get_info_traffic
23801,The Red Wings are playing at the LCA what time should I leave home to get there at 7 PM,"get_estimated_departure,get_event,get_location_home"
23802,how far is St Louis from here,"get_distance,get_location"
23803,When did Bailey start driving to New Mexico?,unsupported
23804,How long is my drive to cinema,"get_estimated_duration,get_location"
23805,read me the traffic report for this morning,get_info_traffic
23806,traffic from Seguin to Dallas right now,get_info_traffic
23807,List events that I could attend next week,get_event
23808,When is the traffic the worst in Kansas City,unsupported_navigation
23809,What's the route with the lightest traffic,get_directions
23810,Any heavy traffic on M-50 today,get_info_traffic
23811,is the traffic bad on MoPac`,get_info_traffic
23812,how many miles is it from home to washington dc,"get_distance,get_location_home"
23813,are there any back ups on route 66,get_info_traffic
23814,How long is my drive going to be going home,"get_estimated_duration,get_location_home"
23815,new restaurants downtown,unsupported
23816,how many miles are inbetween asia and the united states?,get_distance
23817,Show me detours to the Bruins' game.,"get_info_traffic,get_event"
23818,what is happening at the Square tomorrow,"get_event,get_location"
23819,are there any sig alerts,get_info_traffic
23820,"get directions to tropical havanna beach from roadstreet drive,avenue 4 at 02;00am",get_directions
23821,Kissimmee family friendly eateries,unsupported
23822,How long will it take me to get to Macon if I avoid the interstate?,"get_estimated_duration,get_location"
23823,Concerts by 2 Chainz in Atlanta next week,get_event
23824,How is the traffic driving from the east side to the west side,get_info_traffic
23825,Will I hit any traffic on my way to work,"get_info_traffic,get_location_work"
23826,Where can I go get Santa pics taken on Sunday in Portland,get_event
23827,What is the current traffic on the 90 W,get_info_traffic
23828,How far is Stone Harbor from Philly,get_distance
23829,Can you get me directions to Louisa's apartment from work avoiding the freeways?,"get_directions,get_location_home,get_location_work,get_location"
23830,NAPA wine tasting events tonight,get_event
23831,"If I leave my house by 7AM, what time can I expect to arrive in Export, PA?","get_estimated_arrival,get_location_home"
23832,how long will it take to get to the airport,"get_estimated_duration,get_location"
23833,Live music occurring next Friday,get_event
23834,i need ideas on what to do today,get_event
23835,Are there any accidents on the 215,get_info_traffic
23836,What is the fastest route with no tolls,"get_directions,get_location"
23837,can anyone get the news about weather on the freeway,"get_info_road_condition,get_location"
23838,is traffic heavy in los angeles right now,get_info_traffic
23839,"I want to get to New york by this afternoon, when should I leave this house?","get_estimated_departure,get_location_home"
23840,how long will it take me by bus to get work on thursday morning,"get_estimated_duration,get_location_work"
23841,Will traffic be a problem the whole way on 75 S,get_info_traffic
23842,What is traffic going to be like at 5:30pm in Las Vegas,get_info_traffic
23843,what's happening in New Orleans on New Year's Eve,get_event
23844,What new movies are coming out this weekend,get_event
23845,Is there any traffic on the way home,"get_info_traffic,get_location_home"
23846,Is the Lincoln Tunnel backed up,"get_info_traffic,get_location"
23847,what is the estimated arrival time to bellevue from kirkland right now,get_estimated_arrival
23848,concerts by Kesha for this weekend,get_event
23849,Are there any accidents between Collins and Jackson?,get_info_traffic
23850,Christmas tree lots near me,unsupported
23851,Are there any roads that the traffic is at a standstill,get_info_traffic
23852,Any fun things to do in Orlando tonight,get_event
23853,Arrival time to Jay's house if I leave by 1pm?,"get_estimated_arrival,get_location_home"
23854,275 to st pete traffic,get_info_traffic
23855,"If I am leaving home in 15 minutes, what time will I get to Cleveland.","get_estimated_arrival,get_location_home"
23856,is there any traffic delays in gainesville today,get_info_traffic
23857,best event on big island this week,get_event
23858,sport events tonight,get_event
23859,Concerts by Pink,get_event
23860,wanting to know of the best events in this town tonight,"get_event,get_location"
23861,Are the roads open,get_info_traffic
23862,Are there any comedy shows this weekend,get_event
23863,How long do I take to go home from here,"get_estimated_duration,get_location_home,get_location"
23864,May I know the traffic on i-77,get_info_traffic
23865,Holiday festivals near me this month,"get_event,get_location"
23866,how heavy is downtown traffic,get_info_traffic
23867,Do not wake me up this weekend,unsupported
23868,Are there any incidents on route to work,"get_info_traffic,get_location_work"
23869,How much traffic on the way to nasa,"get_info_traffic,get_location"
23870,How much longer will it take to reach Myrtle Beach with the traffic on I75?,get_estimated_duration
23871,What educational events are happening in Los Angeles today,get_event
23872,How many hours will it take me to drive from Arizona to Phoenix,get_estimated_duration
23873,What is the flight time of a flight between Philly and Los Angeles,get_estimated_duration
23874,when is traffic expected to clear up,unsupported_navigation
23875,Concerts in Roanoke on December 13th,get_event
23876,HOW LONG IS MY ROUTE TO WORK,"get_estimated_duration,get_location_work"
23877,what's my estimated arrival time if i leave now,get_estimated_arrival
23878,How many minutes will I spend waiting in traffic,get_estimated_duration
23879,What is Traffic like in Las Vegas,get_info_traffic
23880,is the bypass backed up this morning,"get_info_traffic,get_location"
23881,Are  there any accidents making traffic worse today,get_info_traffic
23882,What is the traffic driving from San Jose to San Francisco,get_info_traffic
23883,Any Christmas movies playing this weekend,get_event
23884,what's happening in New York this weekend,get_event
23885,where does the northern parkway merge,unsupported_navigation
23886,How long will it take me to drive from my house to the Circus show,"get_estimated_duration,get_location_home,get_event"
23887,what is the mileage from San Diego to Vegas,get_distance
23888,"I'm going right now to the Clemson - USC big game, is the traffic near the school clear?","get_info_traffic,get_event,get_location"
23889,When is Journey coming to Tulsa,get_event
23890,what is a scenic route to view ocean in California,"get_directions,get_location"
23891,Which of my friends have traveled to Europe?,unsupported
23892,Are there any delays on Dixie Highway from Valley Station to Shively right now,get_info_traffic
23893,are there any accidents on highway 10 right now,get_info_traffic
23894,What time will I arrive to my meeting in Des Moines if I leave at noon,"get_estimated_arrival,get_event"
23895,please tell me how bad the commute back home from work is going to be at 6pm,"get_info_traffic,get_location_home,get_location_work"
23896,Any strawberry picking activities happening in Delaware this Sunday,get_event
23897,Are there any traffic lights reported not working,unsupported_navigation
23898,What kind of traffic can I expect tomorrow morning,get_info_traffic
23899,Give me the low down on downtown traffic today in Titusville.,"get_info_traffic,get_location"
