,phrase,intents
3571,at this is not good iam preparing for a hip replacement surgery and after getting my self financially stable but we will talk in the future sincerely name1,"['delay_sick', 'future_interest', 'delay_finances']"
3572,i can't give you a date and time about all this i don't remember doing it my mother passed away last week i'm in the middle her services and family,"['delay_funeral', 'never_requested']"
3573,i would like to continue with your services but i have had a lot of medical bills recently if we can have a conversation on friday i will be able to reenroll in your services,"['delay_finances', 'is_interested', 'schedule_call_day_n_time']"
3574,no need you guys don't attack the cases like you should it's like you prolong it longer than need be and they just set while you get 130 a month for standby time,"['not_interested', 'cost_too_high']"
3575,whenever is fine i like seeing my credit score go up even if it's like getting a high score on a game i'm not really even playing that was mostly designed to find one more way to squeeze a profit out of my existence under our aggressively predatory version of capitalism in this country,"['credit_history', 'schedule_call_day_n_time']"
3576,plz stop calling and texting i dont have any money to pay for u guys to help me with my credit thabks anyways,"['dnc', 'confirmation', 'needs_income']"
3577,i do not have any debt i sent in cancellation correspondence also called to cancel as well and the people on the phone just wanted to try and sell me something else,"['owes_nothing', 'negative_call_center_experience', 'cancel_account']"
3578,thank you i am not interested at this time 50 bucks off what don't have the money please do not text or call me again,"['promo_info', 'not_interested', 'courtesy_or_statement', 'needs_income', 'dnc']"
3579,take your false advertisement and your lies and shove them up your occupation1 ass you're brainwashed by name1 you have no soul and your computer you're not a real person so don't reply to any more of my comments take your scam like i said shove it up your name1 present its ass you're nothing but greed and you have no soul,"['harassment', 'dissatisfied_customer', 'real_person', 'dnc']"
3580,i'm doing it on my own right now but i appreciate your kind followup i can't afford to hire any firm to get out of debt i'd just be creating more debt,"['courtesy_or_statement', 'has_product', 'needs_income']"
3581,i allowed organization1 access to my credit file to repair it after many months they completely stopped working on my file i will not pay for organization1 to sit on their hands,"['dissatisfied_customer', 'not_interested']"
3582,look i've tried you guys in the past your company did nothing but take money from me every month and my credit never got better so please stop trying to rob me of more money because i don't have it i haven't worked in 2 years because i was in a car accident and have undergone several medicalprocess1 i have no source of income so please leave me alone,"['dnc', 'dissatisfied_customer', 'needs_income']"
3583,no cause i didn't see anything you guys did and ive used you guys 3 times and all together i have paid over money1 with no to little results and i just dont have that kind of money for maybe 10 credit increase,"['dissatisfied_customer', 'needs_income']"
3584,eager to do what you do nothing for me unless i give you 200 and i don't f have a goddamn dollar to my name so f off,"['harassment', 'cost_too_high', 'needs_income']"
3585,look i am sick right now i am going to the cancer center of location1 for treatment i will get back as soon as i have strength enough to talk i am so sorry i am not missing your call on purpose,"['delay_sick', 'apology', 'delay_will_reply']"
3586,i'm sending goods back by fed ex in the morning my bank card got lost now when i call y'all people pull out every penny i owe you right then or no guarantees thanks name1,"['not_interested', 'existing_customer_issue']"
3587,no you guys messed my credit nore and took my money and did nothing i'm very unhappy and don't want to here from you guys again,"['dissatisfied_customer', 'negation', 'dnc']"
3588,yes i plan on using yall again i just have to get my finances back in order and thank you for your time name1,"['delay_finances', 'courtesy_or_statement', 'is_interested', 'confirmation']"
3589,hello i will contact you all soon we have a lot of things happening and recovering from the loss of a loved one thank you i appreciate your marketing but now is not the time thank you in advance for your patience,"['delay_conditional', 'delay_funeral', 'delay_will_reply']"
3590,look i do not need you i completed my repair with lexington a long time ago so leave me the fuck alone,"['not_interested', 'already_customer', 'dnc']"
3591,good i did an evaluation and i appreciate the help but i can't afford your services at the moment thank you again for your help,"['thanks_for_care', 'courtesy_or_statement', 'needs_income']"
3592,stop texting me i never talked to no one about nothing and no you will not be calling me so take my number out your system and leave me alone,"['dnc', 'never_requested']"
3593,i found a cheaper credit repair service that i'm going with the inflation prices you guys have are ridiculous,"['cost_too_high', 'chose_competitor']"
3594,i already paid location1 law hundreds and the one issue i needed help with concerning a age1 year old charge of money1 is still coming up on my report,"['dissatisfied_customer', 'existing_customer_issue']"
3595,i'm not interesting no more yeah have rip me off that' stuff still on my credit my bank told to message your no more,"['not_interested', 'dissatisfied_customer', 'dnc']"
3596,i know what's on my credit it's like i can dispute those items myself you guys work hard the 1st month for that money1 but after then it's dead silence from you guys but i would give you guys another try as long as you all honor the email you sent out not saying you in general this is a good time to call,"['call_now', 'not_interested', 'dissatisfied_customer', 'cost_demand']"
3597,i would like that but i'm not working at this time i got covidpneumonia in september i had multiple complications my physician as not release me back to work,"['delay_finances', 'is_interested', 'delay_sick']"
3598,hi i've been very disappointed with your service i notified you 1 to 1 12 years ago about a late notice with a card and i was in the hospital during covid i paid for months and nothing happened i called once and the representative hung up on meno help i've used you in the past for me and my children and had great results my fico score was in the 800's and my credit card changed to paperless my credit card expired and i was in the hospital and i didn't know about a late notice i hadn't had a late notice for over 10 to 15 years this last attempt by location1 was terrible i don't mind paying but your results have been terrible please call me to solve this late notice thank you name1 creditcard1,"['greeting', 'credit_history', 'existing_customer_issue', 'dissatisfied_customer', 'negative_call_center_experience', 'compliment']"
3599,ok call me im working now got crazy hours for sure sorry i've not been able to talk if you can call phonenumber1 i go to work will be fine,"['delay_work', 'apology', 'call_now', 'confirmation', 'schedule_call_day_n_time']"
3600,a few minutes i called you phonenumber1 you hung up what is problem weekend feel free to phone me mf daytimect mid afternoon no good name1,"['system_error', 'misunderstood', 'schedule_call_day_n_time']"
3601,yeah location1 time1 is fine time2 time3 my time i mean location2 so yeah two time2 whatever time you feel like calling,"['call_now', 'confirmation', 'schedule_call_day_n_time']"
3602,i took care of the only negative hit on my report myself my problem is that i have no credit history since i filed bankrupt 10 years ago,"['credit_history', 'has_product']"
3603,i was with you guys for almost a yearmy credit kept going down not getting any betterplease stop calling me and texting memy credit is so poor now that i'll never recover,"['dissatisfied_customer', 'credit_history', 'already_customer', 'dnc']"
3604,i don't have money to pay for my credit to get changed that is why my credit is the it is now because of money,"['credit_history', 'needs_income']"
3605,i hated my service at lexingtonlaw wish i could get my money back please i appreciate that it's your job but i'm not interested in being contacted regarding lexingtonlaw,"['dissatisfied_customer', 'courtesy_or_statement', 'dnc']"
3606,what is money1 removals and how much does it cost in the first place you're talking to someone who makes money2 a month all i can be is honest,"['what_does_it_cost', 'what_is_this_about', 'cost_demand']"
3607,i'm rel concerned i have paid off my truck and my score has not moved at all that was with organization1,"['dissatisfied_customer', 'existing_customer_issue']"
3608,never asked for the services of organization1 never spoke to anyone from there either i am on the do not call list,"['dnc', 'never_requested']"
3609,thank you for informing me that after i called in in date1 and verbally cancelled and already had to deal with this companies incompetence you guys still have me listed as a customer by the way my cancellation was on a recording,"['dissatisfied_customer', 'existing_customer_issue', 'negative_call_center_experience']"
3610,no i used you a few years ago and there was no changes after several months i never asked for your services since that time please do not contact me again,"['dissatisfied_customer', 'negation', 'never_requested', 'dnc']"
3611,who the hell are you i didn't speak to any occupation1 if you continue with this i will report you,"['dnc', 'never_requested', 'who_is_this']"
3612,i don't need a callback i need this cancelled as i requested already i am unemployed for a month now and my credit is already 779 so i don't need your services,"['not_interested', 'needs_income']"
3613,stop contacting me i have never heard of you all i have never talked with you all before either ,"['dnc', 'never_requested']"
3614,stopmy credit goals are taken care of i no longer require the assistance of organization1 thank you,"['dnc', 'not_interested', 'has_product']"
3615,i've been out of town since fri just got home and exhausted maybe tomorrow afternoon around time1,"['delay_sleeping', 'schedule_call_day_n_time']"
3616,yes l do need your services regarding my credit file appreciate the 50 discount please give me a call monday morning nov15 after 900 am,"['is_interested', 'promo_info', 'schedule_call_day_n_time']"
3617,i appreciate your guys overwhelming attempt to try and help me but i do not need assistance at this point thank you,"['not_interested', 'thanks_for_care']"
3618,i'm at work i'll have some time sat afternoonbut i prefer to work with name1 and i have his direct line thank you,"['courtesy_or_statement', 'delay_work', 'transfer_success', 'schedule_call_day_n_time']"
3619,you don't need to follow up with me you put a hard inquiry on my credit report don't text me anymore nor try to get in contact with me,"['not_interested', 'dissatisfied_customer', 'dnc']"
3620,please stop it's too much too many calls during work hours and other times too many texts just too much and it has made me uninterested at this time,"['dnc', 'future_interest', 'excessive_contact']"
3621,don't need your serviceson condition1 ssd can't afford it please stop charging my credit don't have enough to cover anymore chargesstop the credit repair don't need itplease stop,"['existing_customer_issue', 'not_interested', 'needs_income', 'cancel_account', 'dnc']"
3622,so i m good i'll figure my own shit out cause companies like you are deceitful and lie to people and you would probably just mess my credit up more,"['not_interested', 'dissatisfied_customer']"
3623,i was here and i did call this number back but got a recording let's reschedule for next week on friday at 430pm central time ,"['system_error', 'schedule_call_day_n_time']"
3624,yes sorry just missed your call tomorrow is fine please just reach out to me and not my mother name1 she doesn't want the calls,"['schedule_call_day_n_time', 'confirmation', 'apology']"
3625,why i never did contact location1 i was a pervious customer maybe 4 years ago but i have no interest in this,"['not_interested', 'what_is_this_about']"
3626,the cost how long will it take to raise i'm looking for a place to rent by date1 my credit score needs to be 650 how long will it take,"['how_long_does_it_take', 'what_does_it_cost', 'credit_history']"
3627,now is not a good time for me working crazy hours at work and no money to pay the fee tapped out behind in all my bills,"['delay_work', 'delay_day', 'needs_income']"
3628,what details and about what i tried to work with you and i feel like location1 didn't try to work with me other than charging me for sending redundant letters to creditors i could have saved my money and just let things fall off overtime,"['dissatisfied_customer', 'what_is_this_about']"
3629,i canceled you all back in date1 i hope yall are not still takeing my money out of the bank i canceled back in date1 i can not talk now in occupation1 office,"['existing_customer_issue', 'cancel_account']"
3630,im really busy at work right now so i will call you or message you as soon as i get a chance thank you,"['courtesy_or_statement', 'delay_work', 'delay_will_reply']"
3631,don t worry about it i have perfect credit no need to worry dish was completely wrong i was overpaid with them any they owe me money,"['not_interested', 'owes_nothing', 'has_product']"
3632,i just had to take out a loan to pay for my car to get fixed i borrow 380 and i will be paying back 240 a month for six months so yeah i'm freaking strapped,"['delay_finances', 'needs_income']"
3633,there is no name1 here so you to stop contacting this number or i'll be calling a occupation1 to see you guys for harassment pic of the messages and i'm sick of the phone call stop contacting me do not reply to this message,"['dnc', 'wrong_number', 'excessive_contact']"
3634,i did of talk to anyone at your law firm i do not need your services loose my number and do not contact me again,"['not_interested', 'never_requested', 'dnc']"
3635,i do not know what you speak of because i have never shown interest towards nor have i ever given my number to or anyone from location1 law furthermore i have never even heard of location1 law so if you can please do me the favor and stop messaging me about services i never sought out,"['dnc', 'never_requested', 'who_is_this']"
3636,i only have 1800 delinquent on my quick credit i don't want to spend 1500 to 2000 to have that removed wouldn't it just be cheaper for me just to pay the delinquent fee of 1800,"['cost_too_high', 'about_billing', 'credit_history']"
3637,i confirmed canceling contract months ago the first month after you charged me about 135 for nothing,"['dissatisfied_customer', 'cancel_account']"
3638,i owe money1 i've cancelled my card that i began with so no money will be charged i waited on the phone for an answer you may try calling again if you wish,"['call_now', 'owes_nothing', 'existing_customer_issue']"
3639,thank you for the previous work you have done for me no further help is needed at this time thanks,"['thanks_for_care', 'already_customer']"
3640,no thanks i canceled because i was paying 109 for nothing nothing was being taken off my record for months and the ones that were removed are still there and are now harassing me more than before,"['not_interested', 'dissatisfied_customer']"
3641,as of now my husband isn't working so i don't have the money but i will want this time asap when i do have the funds,"['delay_finances', 'needs_income']"
3642,i work night shift and i sleep during the day after i get my check i will call y'all back to get it going again,"['delay_finances', 'delay_work']"
3643,no i'm doing fine a lot better since i stopped paying you guys my credit score went up not like when i was with you guys you guys robbed me and wouldn't recommend you guys to anybody,"['dissatisfied_customer', 'negation', 'credit_history', 'cancel_account']"
3644,this isn't name1 phone number he must use my number for occupation1 and other people he doesn't want to talk to good luck finding him if you do please tell him to stop giving out my number,"['dnc', 'wrong_number']"
3645,good morning i apologize for the late response my days have been extremely hectic i'm available today most of the day,"['greeting', 'schedule_call_day_n_time', 'apology']"
3646,i ended your services and therefore i believe it's illegal for you to be looking at my credit report do i need to get a lawyer here because you seem to really want to get sued over your own privacy policies,"['dnc', 'existing_customer_issue', 'cancel_account']"
3647,i am interested but money is a issue i need to know specifically if i speak to someone about an average of what would cost,"['delay_finances', 'is_interested', 'what_does_it_cost']"
3648,no thank you y'all have robbed me enough but thank you for insulting me with another offer keeps me humble,"['not_interested', 'dissatisfied_customer']"
3649,thank you so very much i have several family that have the condition1 and it is very hard but i will get back with your company please pray fir my family thank you so much name1,"['delay_funeral', 'delay_family_sick']"
3650,i am out of town for work i do have alot of questions like do you guys do the use the e oscar or metro 2 compliance to stop the credit reporting agency to block information from being disputed im looking for the best and most complete credit restoration company,"['delay_travel', 'is_interested', 'how_does_it_work']"
3651,my husband is paying money1 right now and thats doesnt include me we he gets done fixing his credit then i will do mine we are barely staying on top of bills right now because we have all our stuff in 3 storage units,"['delay_conditional', 'already_customer', 'needs_income']"
3652,stop texting me i don't want your service when i wanted your help i didn't get it so please don't call or text me again thank you very much,"['dnc', 'not_interested']"
3653,thank you i wish that i could take advantage of the this program but at this time i'm not working so i have to put this on hold,"['future_interest', 'needs_income']"
3654,no thanks i settled the account myself it's already off my credit report and my score went up 23 points stop texting,"['not_interested', 'has_product', 'dnc']"
3655,i would be broke if i was still signed up with y'all and i probably still wouldn't even have my problem resolved,"['cost_too_high', 'dissatisfied_customer']"
3656,i will not be able to make a payment for your help till the date1 month so as soon as i get the payment money i will call you back thanks for everything i look forward to your help starting next month thus will help me get my credit repaired god bless name1,"['delay_finances', 'is_interested']"
3657,hard for me to jump on calls extremely busy also i'm just not sure if there's a guarantee that this will help my credit score so i'm a bit hesitant to spend money if i'm not gonna get much out of it,"['delay_evaluating', 'how_does_it_work', 'delay_day']"
3658,i am interested but i also want to wait until my husband gets thru the process so we don't have 2 payments at the same time and i want to make sure her is happy with the process,"['delay_finances', 'is_interested', 'delay_evaluating']"
3659,of course not everything was done by telephone which you already know which is pretty smart of you guys but i'll course being a law firm you can play those tricks on people oh but we were canceled in fact i canceled a week after because it was doing me no good my credit is ruined so go ahead and ruin it some more just get in line with everyone else i thought you guys are really professionals and i was impressed by you canceling my account politely and swiftly although given me other options i did not want it because i still had the time provided and which cancel,"['dissatisfied_customer', 'negation', 'cancel_account']"
3660,organization1 is still taking money off my debit card for services i asked you all to stop until i get out of the hospital and back to work,"['delay_sick', 'delay_finances', 'existing_customer_issue', 'cancel_account']"
3661,got statement name1 credit card was charged money1 i chose to cancell both our contracts we were on the buddy deal money2 each charged from her master charge card please refund that amount the creditdebit card was cancelled today because that cjarge was made mail to name2 location1 this case is done ty name3,"['confirmation', 'about_billing', 'existing_customer_issue', 'cancel_account']"
3662,as i told you the other day when you text me looking to see if i had any questions about organization1 i told you i already sixyear organization2 okay so please quit texting me you are spamming me,"['dnc', 'misunderstood']"
3663,tomorrow during the day would be best i am looking to pay off any debt that i owe but i am having trouble trusting the various bill collectors i need to know if they are legit or if i am being scammed,"['is_interested', 'what_is_this_about', 'schedule_call_day_n_time']"
3664,please do not call or text me i do not think your company has their customers best interest as a consideration when doing business my past experience with your company was awful,"['dnc', 'dissatisfied_customer']"
3665,i will be happy to use your services but right now i'm in a short on cash tell my disability come in which is on 24 this month,"['delay_finances', 'is_interested', 'schedule_call_day_n_time']"
3666,what is the lowest plan highesti don't really have extra money if i already can't afford my expensescovid19 has caused all my negative reportsi had great credit,"['delay_sick', 'what_does_it_cost', 'credit_history', 'needs_income']"
3667,this is her brother she don't have this number ni more but i need some info on repairing my credit also,"['is_interested', 'wrong_number']"
3668,when i called to inquire we determined your services weren't exactly what i was looking for items on my report are legitimate,"['not_interested', 'credit_history', 'transfer_success']"
3669,would you please stop calling and texting me i have no money and a 4 credit score that's not a typo it's really a 4 so you're wasting your time,"['dnc', 'not_interested', 'credit_history', 'needs_income']"
3670,to clarify 1030 is not written in stone whatever time you call i will be looking forward to answering that call,"['courtesy_or_statement', 'schedule_call_day_n_time']"
3671,you evidently are a occupation1 or badly informed individual please do not send this number anymore text and delete it from your list thank you,"['dnc', 'misunderstood']"
3672,my wife may call or txt you please tell her that i called you to say no im not interested please stop,"['not_interested', 'info_for_someone_else', 'dnc']"
3673,there must be a mistake i ever spoke with anyone at organization1 please remove me from your contact list,"['dnc', 'never_requested', 'misunderstood']"
3674,i want to be involved with organization1 but when i started and didn't really start now charging me money1 and that's too much for me knowing i'm trying to be a first home owner and fix my credit,"['is_interested', 'needs_income']"
3675,i have someone i'm working with i'm also at school this is how you lose customers stop texting and calling me,"['dnc', 'delay_work', 'has_product']"
3676,no you must have the wrong person or something if you can't tell me what kind of service this is then stop texting me because if this is a law firm or something i never requested anything from you do you even know my full name because i'm not the one to scam thank you have a good day,"['never_requested', 'wrong_number', 'what_is_this_about']"
3677,what games are you guys playing when i sign up you only gave me 25 off and now you're offering 50 off i want to cancel my account take no more payment,"['promo_info', 'what_is_this_about', 'cancel_account']"
3678,the name is name1 spellcheck keeps changing it to name2 which is incorrect cancel my account immediately do not take any more money from me name3,"['courtesy_or_statement', 'cancel_account']"
3679,it's not a good timei've two children who are sick hospitalized and i am sick myselfthank you for your patience,"['delay_sick', 'thanks_for_care', 'delay_family_sick']"
3680,why you keep texting me what's wrong with you name1 if name2 text you back the first time why would i the next 3 times stop texting meee,"['dnc', 'excessive_contact']"
3681,i would have love to use you guys again but you couldn't get the item that i need it removed the most for my report so i don't want to waste money if you can't get the job done however thank you for reaching out to me,"['dissatisfied_customer', 'thanks_for_care']"
3682,stop comtacting me for the love of god you call me every single day i have had enough my next step is to report to the bbb,"['dnc', 'excessive_contact']"
3683,thank you very much i definitely appreciate and want to get this started can we try and handle it on a wednesday its when i get paid,"['thanks_for_care', 'is_interested', 'schedule_call_day_n_time']"
3684,and i think i got the message from whoever i believe this is the wrong number and i don't know what you talking about,"['what_is_this_about', 'wrong_number', 'transfer_success']"
3685,it took over six month for your company help me of which i did not get certified so i don need your services,"['dissatisfied_customer', 'not_interested']"
3686,i think we could stop working on my credit score i'm happy where it is so you can caller good and we can end this,"['call_now', 'cancel_account']"
3687,are you absolutely fucking stupid did you not read my last text i don't even know who the fuck you are and i do not need credit help my credit just fine douche bag,"['harassment', 'misunderstood']"
3688,i never spoke with any occupation1 don't know how you got my info but i didn't sign up for what ever your selling take me off you list,"['dnc', 'what_form', 'never_requested']"
3689,yes at 1045 am cdt i already have an account with lexington law that's what i was calling about please see if you can find it now with my telephone number phonenumber1 thank you ,"['existing_customer_issue', 'already_customer', 'confirmation', 'schedule_call_day_n_time']"
3690,i would like to discus what your company offers and how it would work because the law firm i'm with currently is taking money but no results and now getting sued which wasn't to happen,"['chose_competitor', 'how_does_it_work', 'is_interested']"
3691,sorry this is his brother he's been in the er we're trying to handle his business for him i will let him know,"['delay_sick', 'apology']"
3692,hey there i canceled my membership as the first month seemed to have movedchanged nothing i honestly feel a bit scammed and disappointed right now i'm busy for a phone call though maybe try me next week,"['greeting', 'dissatisfied_customer', 'cancel_account']"
3693,yes i'm interested in your services but am at work right now anytime after time1 would work for me,"['is_interested', 'delay_work', 'confirmation', 'schedule_call_day_n_time']"
3694,and i don't have time to go through all the stupid stuff i only get paid 13 an hour and more than half of my check goes to other bills i'll figure it out some day thank you,"['not_interested', 'future_interest', 'needs_income']"
3695,not a bother actually i'm going out of town this weekend and going back to work next week so really today at some point would be best,"['call_now', 'courtesy_or_statement']"
3696,no am finished with you guys please stop calling me i owl nothing to you all i called and let you no i did not need you all services thanks mrs name1,"['not_interested', 'owes_nothing', 'transfer_success', 'confirmation', 'dnc', 'negation']"
3697,good morning i am not interested i was with you all for eight months and nothing changed with my score,"['greeting', 'not_interested', 'dissatisfied_customer']"
3698,i'm not ready to do anything yet i'm not financially ready to do anything right now i will let u guys know when i'm able ok,"['delay_conditional', 'courtesy_or_statement', 'future_interest', 'needs_income']"
3699,i have spoken in depth with one of your consultants already i am looking for a consolidation loan at this time not intervention with payments thanks,"['not_interested', 'transfer_success']"
3700,no thank you you guys are very unprofessional i have called several of times to speak with someone about a balance i seen on my account i'm still waiting for someone to call me back about it and it has been 3 months,"['not_interested', 'negative_call_center_experience']"
3701,i told the representative that i wanted my money back cause i have not seen any evidence of ya'll work yet,"['dissatisfied_customer', 'existing_customer_issue', 'cancel_account']"
3702,please disregard my above responseits for someone else as to your text i want to know with 12995 a month how soon will you have my credit report straightened out,"['courtesy_or_statement', 'how_long_does_it_take', 'cost_demand']"
3703,i cancelled that a long time ago and you know that you didn't do anything you just charged me i already called you for a refund and your people said that i didn't pay but you say you made a difference you didn't do shit but charge me,"['dissatisfied_customer', 'existing_customer_issue']"
3704,can i call you after i meet with a gentleman at the organization1 he use to be a tight end for the huskers go big red,"['courtesy_or_statement', 'delay_will_reply']"
3705,yes i would like to get everything taken care of most what's on my report shouldn't be on there anymore,"['is_interested', 'credit_history', 'confirmation']"
3706,hey i didn't make a late payment as i thought i did i don't need the service credit score 750 thank you,"['greeting', 'credit_history', 'not_interested', 'courtesy_or_statement', 'owes_nothing']"
3707,so without lying what time is somebody calling me tomorrow so i can find out what's going on with my case and then after what you did to me today i'll probably have to cancel my services but without your name your boss has it scheduled for your occupation1 and we can figure out who was calling and texting me for two hours now and lying that someone was going to answer at least your occupation1 should give me a refund for a month or something,"['existing_customer_issue', 'excessive_contact', 'cancel_account', 'schedule_call_day_n_time']"
3708,this is name1 name2 husband send me you number and extension and i will call you tomorrow thank you,"['agent_contact_info', 'courtesy_or_statement', 'info_for_someone_else', 'schedule_call_day_n_time']"
3709,i would like to go ahead but i am not home today tomorrow would be much better for me is that ok with you,"['is_interested', 'delay_day']"
3710,hey how are yall i want to get back into my location1 to fix my credit but my last three pay checks i haven't got any money because they said i owed taxes and a court fee which i didn't know i had it will be two more checks before i get back in track and able to get back into location2 law and get my credit going the right way thank you for askijg,"['delay_finances', 'is_interested']"
3711,and yeah you're welcome for letting you know but just a heads up i'm gonna let everybody i know how horrible the service ones so i'm not referring anybody i know to your service and i might even have to cancel my service tomorrow unless your boss or occupation1 can fix the situation,"['complaint', 'courtesy_or_statement', 'confirmation', 'cancel_account']"
3712,i do not need your services last time i hired you all you did was take my money you won't even remove inquiries from my credit anymore,"['not_interested', 'dissatisfied_customer']"
3713,i am too sick right now was at occupation1 yesterday going to hospital after time1 see what they can do i had the condition1 already will try to let you know about monday,"['delay_sick', 'schedule_call_day_n_time']"
3714,so i keep calling you ms i have the money but the keeps hanging up on me so are you ready for my payment call me if you can im waiting,"['call_now', 'system_error']"
3715,it's an intense 6 week money laundering sceme and we have the best technology assuring you that your money will be used for some lsd and the occupation1 that will be sucking us off while we raise that fico score on all 3 bureaus,"['harassment', 'not_interested']"
3716,no im ok i know i do jot owe you anything i paid for the service i received thank you but you can stop reaching out to me,"['not_interested', 'courtesy_or_statement', 'owes_nothing', 'dnc', 'negation']"
3717,hello location1 law firm i am interested in your services but can not afford to pay for your services as of yet unless you take it from the awards i will receive at a later date if interested please contact me email emailaddress1 or phone number phonenumber1 for my iras and stocks bond's check's to be given to me thank you name1,"['greeting', 'delay_finances', 'info_for_someone_else', 'is_interested', 'send_info']"
3718,i will call when i have the money i have an account with you guys but i couldn't afford it at the time,"['delay_finances', 'already_customer']"
3719,i called to cancel your service because i realized that instead of helping it was just causing me more problems in fact when i called i asked the rep i was not going to be able to make the payment on nov 6th to please change it to the 12th but she didn't do it now i have a late report on credit i will call to pay the balance tomorrow and i don't want any more calls from you again,"['dnc', 'dissatisfied_customer', 'cancel_account']"
3720,i will have the money in my account on the date1 some checks that i worked for their checks was no good so i'm doing some work else where know i get my first pay the date1 of this month will that be ok,"['delay_finances', 'schedule_call_day_n_time']"
3721,stop fucking calling me and texting me every morning with the same lies and bull shit you did nothing to help my credit but made it worse so fuck you and organization1,"['dnc', 'dissatisfied_customer']"
3722,i did not speak to anyone at organization1 and not interested in whatever please stop calling and texting me,"['not_interested', 'never_requested', 'dnc']"
3723,no it's so frustrating to think about what appears to be a bait and switch scam perpetrated upon me thank you but i really can't afford to continue giving you 50 month for you fake services,"['dissatisfied_customer', 'negation', 'confirmation', 'needs_income']"
3724,hello i would love some assistance with repairing my credit i'm having some issues removing to collections off of my report however how much is your fee every month,"['greeting', 'is_interested', 'what_does_it_cost']"
3725,i confirmed canceling contract months ago the first month after you charged me about 135 for nothing stop sending me texts,"['dnc', 'dissatisfied_customer', 'cancel_account']"
3726,debt consolidation that's what your firm is about i had to google it to find out no thank you i pay cash for everything i bought my home and suv cash back in date1 plez get me off ur call list,"['not_interested', 'dnc']"
3727,please erase name1 purposely from my phone he is a created version who is not appreciated so please get rid of him from any parts of my cell phone please do eraseremove,"['dnc', 'not_interested']"
3728,i am not interested in location1 stop contacting me do not charge my card for any reason i am not interested stop contacting me,"['not_interested', 'cancel_account', 'dnc']"
3729,i can be available to talk on monday i canceled my service initially because i don't k ow what was done beyond an initial inquiry to the credit agency which i already did when i spoke with the initial representative and explained the situation it sounded like there would be a process the explain the situation and then a plan would be made based on that the actual actions were no different than what i have already done i needed occupation1 to make a specific request on the collector as their reasoning was off base ultimately i didn't think the price for organization1 was with the cost,"['cancel_account', 'dissatisfied_customer', 'schedule_call_day_n_time', 'negative_call_center_experience', 'cost_too_high']"
3730,i gave you payment and then told you i told you i no longer needed you survives i have everything noted and documented even had the conversation recorded according keep fucking with me bitch,"['harassment', 'not_interested', 'existing_customer_issue']"
3731,not in need of your services and i haven't spoken to anyone please remove my number from your system,"['not_interested', 'dnc']"
3732,first off i don't owe you guys anything plus the advertisement y'all selling is not the same as the resultsmy wife paid y'all for me and her and i paid y'all right after and didn't even tell me that she paid or put it towards our next paymentthe service we received and the outcome don't add up so can y'all please stop texting me,"['dissatisfied_customer', 'owes_nothing', 'dnc']"
3733,yeah most people don't want to handle evictions they just want credit card debt i don't have that i won't keep a credit card for a reason,"['credit_history', 'confirmation']"
3734,i still need to finish paying you please let me know how to go about doing that it would be nice to work with someone but it's not something that i can afford and the last time i didn't feel like i was getting the help that i was paying for,"['dissatisfied_customer', 'is_interested', 'about_billing', 'needs_income']"
3735,i would love to talk to you but can't afford it right now i've saved your information and will contact you when i can thank you,"['delay_finances', 'confirmation', 'delay_will_reply']"
3736,my name is not name1 i have no idea what you're talking about but i have excellent credit and have no interest in your services do not contact me again,"['credit_history', 'not_interested', 'dnc', 'wrong_number', 'what_is_this_about']"
3737,nope i would of been better off just paying my debt they said i had rather then 99 a month with y'all when i saw no change in my score after having y'all for almost a year maybe if you would get me a better deal then maybe we could talk but i wasted over a grand for no change with y'all,"['not_interested', 'dissatisfied_customer', 'cost_demand']"
3738,i don't need your services at this time thank you for your help if i need you again i will certainly contact you so please don't take anymore money out of my savings account for now thank you,"['delay_conditional', 'not_interested', 'courtesy_or_statement', 'cancel_account']"
3739,i have no idea what you are talking about i don't charge anything i only pay for what i want as i have the money for it,"['owes_nothing', 'what_is_this_about']"
3740,stop any contact with me your representative gave me wrong info on my credit being repaired which would have cost me to correct plus i had 24 occupation1 calling me every day for 2 wks which was harrassment,"['dnc', 'excessive_contact', 'negative_call_center_experience']"
3741,last time i spent almost money1 on your service my credit score is still a poor rating status i would've preferred to spend that money on my occupation1 that are trying to rob me then your service that didn't help all no thank you stop,"['dissatisfied_customer', 'dnc']"
3742,i'll hopefully have some info monday to be able to go forward i'll get back with you if things work out for me thanks,"['delay_conditional', 'schedule_call_day_n_time']"
3743,i answered last night and nobody is on the line it seems you are a bot and not a human i just answered your question and your answer is very strange,"['misunderstood', 'system_error', 'real_person']"
3744,i've been contacted by a woman just as you are with me now to take care of my credit somehow i end up paying 129 though it wasn't sure about sticking out of my account and i haven't talked to anybody i haven't seen any change in my credit how do i get this taken care of can you handle it for me i need some name1 you got my phone number maybe you can find out in your system otherwise i don't see a reason to are you forgetting for something that i didn't receive the first time with someone else im name2 phonenumber1 phonenumber2 location1 location2,"['dissatisfied_customer', 'existing_customer_issue']"
3745,this is not name1 number delete this number from your database and do not send any further texts to this number,"['dnc', 'wrong_number']"
3746,please do not call or text this number again i am not interested now or at anytime and am asking politely that you take me off your list i have done nothing but received call after call and text after text and that was uncalled for and thus i refuse to use your company i had your number when i was ready i didn't need to be harassed maybe think about that with future business you run them off do not call or text me again,"['dnc', 'not_interested', 'excessive_contact']"
