,phrase,intents
1460,good morning everything went well thanks for asking i'm currently working around time1 will work for a phone call,"['confirmation', 'schedule_call_day_n_time', 'greeting', 'delay_work']"
1461,i am not available this morning but would like to know how much it would cost for just 4 outside cameras with monitoring,"['buy_equipment', 'delay_hours']"
1462,hi name1 i am heading on my way to work out of town for a few weeks this move to the new home had pit a dent in our wallets and dent when we are ready we will contact you,"['delay_conditional', 'delay_finances', 'greeting', 'delay_work', 'new_home']"
1463,“auto reply” sorry i missed your call please feel free to text me i’ll get back to you as soon as i am able thanks for reaching out,"['text_only', 'delay_will_reply', 'apology']"
1464,when you say financing do you have options via a subscription this way to ensure customers always have the latest equipment,"['about_contract', 'how_does_it_work']"
1465,i already spoke to someone you guys are still calling and texting me multiple times a day stop blowing up my phone,"['dnc', 'transfer_success', 'excessive_contact']"
1466,the issue with organization1 is the amount of that monthly payment i extremely high that is not an amount i would like to pay if i removed the outdoor cameras how much does that effect the cost,"['specific_equipment_cost', 'cost_too_high']"
1467,i am at a family function right now but does the installation require drilling holes or is it all wireless,"['how_does_it_work', 'delay_hours']"
1468,since u can't answer my question adt could for 1000 sw ft home 4 2450m0 residential installation is 75 we'll be going with them,"['misunderstood', 'chose_competitor']"
1469,hello sorry i've been missing you can you quote me on a price if you wanted to talk i'm available now,"['call_now', 'greeting', 'apology', 'send_quote']"
1470,i'm looking just to get a doorbell camera sunday morning is a good time if that is possible i work very early in the morning during the week and go to bed early,"['specific_equipment_cost', 'schedule_call_day_n_time']"
1471,when i talked to one of your representatives for outdoor security the price of 60 plus per month was too much so there is no need to keep texting unless you can provide that for me for less than 30 per month,"['transfer_success', 'cost_too_high']"
1472,sorry for the late response we are on the process in closing a house and may be in the market for security systems by date1 at the earliest,"['schedule_call_day_n_time', 'delay_new_house', 'apology']"
1473,hi name1 i just purchased a newly built house and will be closing around the 17th i would want to set up the call then once i am actually in the house so i can have all the necessary information,"['schedule_call_day_n_time', 'greeting', 'delay_new_house']"
1474,can you stop calling me please it's saturday and i'm with my family and when ever i have the chance and want it o will call you thanks my father just die and you don't stop callin what anoying company really,"['delay_funeral', 'dnc', 'delay_conditional']"
1475,hello name1 i think i had spoken to someone already and once i received my quote it was something i can't affordthe equipment was above my budget and i think a friend was telling me adt was a lot cheaper,"['greeting', 'cost_too_high']"
1476,hello i was looking for service pricing i am currently under contract on my first home and shopping around at this point,"['greeting', 'what_does_it_cost', 'in_contract']"
1477,as i explained to one of your associates that requested a deposit to secure an appointment for an estimate and demonstration in my home i do not and will not pay such a ridiculous fee,"['transfer_success', 'cost_too_high']"
1478,hello name1 i am reaching out to see how much it would cost to get home security i recently talked to adt and they said it would be 35 dollars a month without any equipment but i was hoping to talk to you about my options with vivint as well,"['greeting', 'what_does_it_cost']"
1479,i will speak with my husband this evening and get back to you with a final answer i appreciate you reaching out,"['courtesy_or_statement', 'delay_evaluating', 'delay_will_reply']"
1480,i'm actually moving today what is the best deal you can offer for the camera door bell window sensors for 4 windows and a camera for the back patio,"['promo_info', 'specific_equipment_cost', 'new_home']"
1481,i'm not name1 you have the wrong number i've gotten call after call and if you could take this number off your list or whatever i'd appreciate it thanks,"['dnc', 'wrong_number']"
1482,please stop texting and calling me when i tried to deal with your company the guy didn't want to deal with me and transferred my call to another companyso please stop contacting me thank you have a good day,"['courtesy_or_statement', 'dnc', 'negative_call_center_experience']"
1483,hello name1 i'm no longer interested in a organization1 system can you please take me off of your call list thank you,"['courtesy_or_statement', 'dnc', 'greeting', 'not_interested']"
1484,already got a couple of quotesif you can give me a break on the hardware cost while still keeping my monthly fee around 50 a month i'll buy today,"['promo_info', 'transfer_success', 'is_interested', 'cost_demand']"
1485,hi i am not interested please put me on your do not call list as i had let the first organization1 associate know i was not interested have a nice day,"['transfer_success', 'greeting', 'not_interested', 'courtesy_or_statement', 'dnc']"
1486,no longer interested please remove number from database receiving calls constantly bit annoying thank you,"['courtesy_or_statement', 'dnc', 'not_interested', 'excessive_contact']"
1487,we got cut off and i gave the guy the amount of cameras i want and i want the kind i can monitor from my cellphone and a few others can monitor them from their cell phones and i want a receiver,"['specific_equipment_cost', 'system_error']"
1488,i'm sorry i kept pushing can talk but something happened launch try again i'm sorry i don't know what's going on with my phone,"['system_error', 'apology']"
1489,hey we put heard the house last week and it have a vivint alarm system already installed i don't know what kind or what it's alarmed to but it's there we won't be living in the home until beginning of december but would like to explore the options for security in the home since we have foster kiddos and most have special needs so i need doors and windows for sure,"['future_interest', 'existing_system']"
1490,hi we just got our system last week we just have a couple issues i can talk to someone anytime today our alarm is going off when i open the garage door also we need a sensor on the door from our garage into our house which we totally forgot when we ordered and had installed also i have the deter feature turned off and it keeps chirping when people are around,"['schedule_call_day_n_time', 'greeting', 'has_product']"
1491,hi i am still interested but i just cant focus on this right now i had a death in the family i will contact you next week,"['delay_funeral', 'greeting', 'is_interested']"
1492,i live in two houses worth more than a million the point is i make no decisions regarding improvement and repair matters contact my parents please,"['home_specifications', 'info_for_someone_else']"
1493,sorry like i said i renewed with adt and they gave me 2 locations for the price of one for a year only thing available when i called vivint no one available with service in our area,"['apology', 'chose_competitor']"
1494,i'm sorry i'm at work but i just don't have the money right now to get it i mean i'll be able to pay every month but i just don't have it to get today,"['delay_finances', 'delay_work', 'apology']"
1495,i told 4 of your occupation1 that called and texted 4 companies came out and walked through my house vivint wanted to charge to walk through the highest company was money1 cheaper for the same equipment you offered thank you for your help i have a security system being installed today,"['transfer_success', 'cost_too_high', 'has_product']"
1496,hi name1 i learned im in a contract with organization1 and it will cost me money1 to break the contract im stuck with them for awhile,"['future_interest', 'greeting', 'in_contract']"
1497,i'm looking at doing cameras only at this time i think i'll need 4 cameras can you give me a price and specs on the cameras do you have a dvr or nvr so i do not have monitoring costs,"['how_does_it_work', 'specific_equipment_cost', 'no_monitoring']"
1498,good morning i've talked to someone already and although we love the alarm system it's to high of a price for what i'm getting it will he money1 or money2 a month for just the alarm screen door bell camera and one inside camera i think that's a little outrageous,"['transfer_success', 'greeting', 'cost_too_high']"
1499,hello we are buying a house that currently uses vivint we wanted a quote to see what it would cost to continue using vivint i believe they are taking most or all of their equipment with them,"['greeting', 'new_home', 'send_quote']"
1500,i'm at work so can't talk but can you tell me how much for in home i have 2 entrances 2 floors installation free you said but any other costs for equipment monthly fee is,"['what_does_it_cost', 'delay_work', 'home_specifications']"
1501,i don't believe i qualify without paying the equipment fees upfront that's something i can't do right now,"['not_eligible', 'cost_too_high']"
1502,we are currently paying money1 for services with organization1 while we are not happy with their services it's a great monthly price can you match we have 2 cameras video doorbells and touch locks we like that and want to add another camera to the front,"['cost_demand', 'specific_equipment_cost', 'chose_competitor']"
1503,i would like to but the price is a lot more then i am paying now if they price was the same or lower i would switch,"['cost_too_high', 'cost_demand', 'is_interested']"
1504,i no longer want vivint as it was to expensive i found a cheaper and better home security system thank you,"['not_interested', 'cost_too_high', 'chose_competitor']"
1505,the quote i got was a bit expensive i don't really need to pay money1 a month i really just need the doorbell camera and the side door camera and i'd like to view the cameras from my phone if it's possible but the occupation1 didn't really listen to my needs and still sent me this quote,"['specific_equipment_cost', 'negative_call_center_experience', 'cost_too_high']"
1506,i've been on vacation all last week and need to catch up with work and many other things i will call you when ready,"['delay_conditional', 'delay_work']"
1507,evening name1 i was interested in vivint however i'm still under a contract with my current alarm system provider,"['greeting', 'is_interested', 'in_contract']"
1508,your monthly fees and the 5 year contract kind of scared me off we went with another option maybe if this doesn't go as well as we expect i will connect with you all again thanks,"['future_interest', 'confirmation', 'cost_too_high', 'chose_competitor']"
1509,unless there's a way to have free installation and get the monthly cost to 40 i'm gonna have to go with adt,"['cost_demand', 'free_install']"
1510,i actually spoke with someone else and you guys are to expensive i ended going with organization1 which is top 3 in the nation and so much cheaper,"['transfer_success', 'cost_too_high', 'chose_competitor']"
1511,im at the hospital i have a procedure to be done they going to take me in five minutes i have my daughter call you around phonenumber1,"['schedule_call_day_n_time', 'delay_sick']"
1512,good afternoon money1 is more than i want to spend right now i'm not interested in this right now thank you,"['future_interest', 'cost_too_high']"
1513,hi name1 i have decided to purchase a vivint system we need four outside cameras two outside motion sensors a ring type doorbell,"['specific_equipment_cost', 'greeting', 'is_interested']"
1514,drop the initial price to 2k and monthly payments less than 40 and you will have my business i'm not going to spend 3700 for the equipment,"['cost_demand', 'cost_too_high']"
1515,i am looking to put outdoor cameras up around the barn and house a front door camera at house is this something you do what is the cost,"['how_does_it_work', 'specific_equipment_cost', 'what_does_it_cost']"
1516,i am still interested i am just unsure about the pricing of packages i spoke with colleague and got an estimate and it would be about 100+ due to paying equipment,"['cost_demand', 'is_interested']"
1517,gosh i sent a text to name1 stating not at this time so please do not text me anymore thank you name2,"['future_interest', 'dnc']"
1518,hi i'm not sure if you realize but it's time1 i'm already speaking to occupation1 actually thank you,"['transfer_success', 'greeting']"
1519,i will call you later on today what will be a monthly payment with your monitoring service and can i sign up for it after installation,"['schedule_call_day_n_time', 'what_does_it_cost']"
1520,not interested stop texting or calling went with somebody else enough please stop your team is not persistent but annoying,"['dnc', 'not_interested', 'excessive_contact', 'chose_competitor']"
1521,i appreciate your continued follow up as we remain in need of an alarm camera system our challenge with your company is that there is not a representative in our area that can install the system program our phones and be responsive if there is ever a service issue all diy and we are not technology or diy people,"['courtesy_or_statement', 'is_interested']"
1522,at this time i'm gonna have to wait i had a family emergency please stop texting and calling dealing with a loss,"['future_interest', 'dnc', 'delay_family_sick', 'delay_funeral']"
1523,okay the address is different im moving to location1 sunday and will be in my new home sunday night,"['confirmation', 'schedule_call_day_n_time', 'new_home']"
1524,1how much is the security system in total monthly cost installation fees 2who else has access to my camera's after there installed,"['how_does_it_work', 'what_does_it_cost']"
1525,we have a contract that lasts till date1 give me a call in date2 please i cannot do anything till later,"['schedule_call_day_n_time', 'in_contract']"
1526,name1 i have some equipment in our new home and i have called a few times trying to get it switched over to me mostly so we can change the locks on our we house but the customer service is terrible i can't get people to help despite the fact that the previous owner has called to remove themselves from the system at this point i want to remove all vivant items and install another system unless someone can help straighten this out,"['existing_system', 'negative_call_center_experience']"
1527,no that's ok i'm just looking for something cheap for my apartment and i think you guys are out of my price range thank you anyway,"['negation', 'courtesy_or_statement', 'needs_income']"
1528,i told someone else with vivint that we are no longer interested please already had another system installed,"['transfer_success', 'not_interested', 'chose_competitor']"
1529,i am interested but dont need a full system nor want to be locked into long contract with large monthly fee,"['about_contract', 'is_interested', 'no_monitoring']"
1530,it sounds like cost is still the same regardless of financing i don't need to speak to a representative at this time,"['promo_info', 'future_interest']"
1531,i've already got a quote 1400 for the equipment with free install waaaaaaaayy to much up front cost,"['transfer_success', 'cost_too_high']"
1532,i am unavailable to talk right now because i'm in meetings all day what is the monthly fee and what all does that consist of,"['how_does_it_work', 'what_does_it_cost']"
1533,hi this is name1 i live in location1 zip code is location2 is your facility available in this area is your company installed security cameras in this area if yes iam interested thank you,"['greeting', 'is_interested']"
1534,i have one slide and two doors five moving windows 10 nonmoving windows and would like a camera at my front door and cameras on the exterior of my house as many as possible 34 can you please give me a bid for that and email it to me i would appreciate it thank you,"['send_quote', 'home_specifications']"
1535,but if can't give me cost nevermind need what's due at installation monthly fee and all equipment included,"['free_install', 'send_quote', 'buy_equipment']"
1536,no i'm so sorry for not answering my mom passed away i don't want to do anything right now sorry for the inconvenience,"['delay_funeral', 'future_interest', 'negation']"
1537,hi we are on our way to our new house we are moving from out of state question we are renting will a security system be able to take off without damaging,"['greeting', 'new_home']"
1538,i spoke for an hour with a occupation1 we are jobless and can not afford the 1000+ start up to join your monitoring service our current rate with all equipment is money1 a month no comparison please stop trying to sell us on spending way more than necessary ,"['dnc', 'transfer_success', 'cost_too_high']"
1539,it's time1 on a saturday someone just called me and now your texting im sleep call at a descent hourmatter of fact ill call u don't call me,"['dnc', 'delay_will_reply']"
1540,i am at work currently after 5 pm eastern is the best time to reach me or email i kind of prefer email as i am hearing impaired if possible,"['send_info', 'schedule_call_day_n_time']"
1541,hello name1 i would like to know how much is total cost 3 doors and two motions sensorsincluding monthly service thank you,"['specific_equipment_cost', 'greeting']"
1542,i can't afford at the moment it's gonna be a few months before i can afford equipment installation and monthly fee,"['buy_equipment', 'delay_finances']"
1543,i don't need install i already have the equipment i'm looking for a rate of money1 for monitoring is that deal available,"['cost_demand', 'existing_system', 'not_interested']"
1544,is still looking just had adt here with their estimate on tuesday i saw your internet special of 4 free months of monitoring and a bunch of other incentives been kinda busy we'll be in contact soon,"['promo_info', 'delay_evaluating', 'delay_will_reply']"
1545,we could try around time1 what's the last four of your phone number so i'll know it's you get lot of spam calls,"['agent_contact_info', 'schedule_call_day_n_time']"
1546,hi name1 i now have adt but would like to have an idea with another company how much it will cost me i received a lot of messages from vivint but i would like to know approx how much monthly it will cost for the security in my home and being able to monitor my home when i am away thanks name2,"['greeting', 'what_does_it_cost', 'send_quote']"
1547,i told the occupation1 we spoke with we aren't interested we are going the no contract credit diy method thanks,"['courtesy_or_statement', 'transfer_success', 'not_interested', 'chose_competitor']"
1548,please stop calling me i told the guy on the phone earlier to take me off of y'all's list but clearly that didn't work,"['dnc', 'transfer_success']"
1549,i talked to you guys last week you are too pricey for my budget i need 2 indoor and 2 outdoor cameras that work in the dark or light and 11 break glass sensors and 2 entry door sensors and all of this installed,"['specific_equipment_cost', 'transfer_success', 'cost_too_high']"
1550,hi i spoke with someone yesterday and will not be moving forward without a price not including a soft credit check,"['transfer_success', 'send_quote']"
1551,sorry but we won't be moved into new house until dob1 so we can't do anything until after that day,"['future_interest', 'delay_new_house']"
1552,i did have some interest but yall have bothered me so damn much i think i will try something different please do not contact me again,"['dnc', 'not_interested', 'excessive_contact']"
1553,hi i started this to see the cost i would be looking at for a future move around dec 13 for a new apartment,"['future_interest', 'what_does_it_cost']"
1554,no i'm not interested your prices are ridiculous i already bought ring home security for half of what you guys were trying to charge me please don't text me anymore good day,"['dnc', 'not_interested', 'cost_too_high', 'chose_competitor']"
1555,no because i need to know if the security system can be integrated with the equipment that lennar builders are putting into the houseso where do i email a pdf of the stuff they are installing,"['send_info', 'negation', 'equipment_compatible']"
1556,everything is crazy right now but call me after 5pm now fyi i'm in the middle of a divorce after 33 years and an amputation of my right leg i have to keep my line open for the attorney to call me back,"['text_only', 'schedule_call_day_n_time']"
1557,we were very interested in organization1 but after talking to the person that referred us when she got signed up she got most of her products complementary which therefore made her monthly cost very very cheap and we were hit with over money1 a month and she was paying way less than that because she was only paying for i think it was a camera and maybe a couple of window sensors or door sensors i can't remember exactly which one she told me i'd have to go back and look budget wise we just cannot pay anywhere near money2 for home security right now we were also interested and doing the solar panels through organization1 as well but we've had to not go that route because of the cost on the home security side,"['cost_demand', 'cost_too_high', 'is_interested']"
1558,i'm not feeling well right now what i would like to see is a detail of what you get for the money each month,"['what_does_it_cost', 'delay_sick']"
1559,thanks but i'm not interested in this service please add me to your don not calltext list also this is not name1 phone,"['courtesy_or_statement', 'dnc', 'wrong_number', 'not_interested']"
1560,i need a price on the system and monthly charges with out a credit check first i don't mind a credit check but i need pricing first i would be paying cash for the system,"['what_does_it_cost', 'buy_equipment']"
1561,hi name1 we were interested in vivint until i got a quote for the starting price it was about money1 for 1000 squarefoot home that is crazy expensive for such a small space some of your competitors are about a fourth of that price,"['greeting', 'cost_too_high']"
1562,i'm interested but take possession on dec 30th won't allow any credit checks until after closing tho,"['is_interested', 'delay_new_house']"
1563,hi we asked if we could buy up front the material but did not receive any answer right now your monthly fees are 3 times more expensive than others can we self monitoring our own system without monthly feescontract thank you,"['misunderstood', 'no_monitoring', 'cost_too_high', 'buy_equipment']"
1564,hi name1 i can best respond thru thru text right now coz i am working now in the clinic is that ok,"['text_only', 'greeting']"
1565,yeah i just wanted a quick quote of how much door bell and additional cameras 3 cameras would be a month,"['specific_equipment_cost', 'send_quote']"
1566,i've already received a quote from you it was 4000 i want 40 off the 4000 if you can offer that to me i'm ready to sign up,"['cost_demand', 'transfer_success']"
1567,hi right now i am kind of in limbo on the house purchase so i'm not really considering a security system till that gets sorted out,"['future_interest', 'greeting']"
1568,i already spoke to a representative and your too high for me please stop sending me texts because i'm not interested,"['dnc', 'transfer_success', 'cost_too_high', 'not_interested']"
1569,i have to take my dogs to the occupation1 this morning for their medicalprocess1 but what is a good number i can call in a few hours,"['agent_contact_info', 'delay_will_reply']"
1570,i had forgotten we applied and got denied to pay monthly for drug1 so we are not interested thank you,"['not_eligible', 'not_interested']"
1571,what the hell is the matter with you peoplei told you guys to stop calling me i will never use vivint if i wanted to i would contact youleave me the fuck alone take ny number out of your system stop cold calling me,"['delay_conditional', 'dnc', 'not_interested']"
1572,hey there thanks for reaching out we are in the process of buying a house and don't need the system yet i will reach out when the time is right thank you,"['courtesy_or_statement', 'delay_conditional', 'greeting', 'delay_new_house']"
1573,in order to get me a monthly quote he said he needed my social or last 4 when i clearly wasn't ready yet,"['negative_call_center_experience', 'send_quote']"
1574,not interested i was already offered free installation your prices in general are outrageous i can buy my own install my own and have a yearly subscription that's cheaper than 2 months of vivant you can successfully take my name and number off the list thank you,"['dnc', 'not_interested', 'cost_too_high']"
1575,dude what the fuck i've blocked at least five texts from organization1 i am not name1 i do not know who organization1 is i am not interested in the slightest and due to the barrage of spam i will never purchase a organization1 product or service please ensure my number is removed from your list,"['dnc', 'wrong_number', 'not_interested']"
1576,i have received numerous calls and continue to ask to be removed from all distribution lists i do not want calls texts nothing i am not looking for the services you provide thanks,"['dnc', 'not_interested']"
1577,i am in a contract with organization1 and they asked me to pay money1 for early termination i wanted a different system but don't want to lose all that money,"['needs_income', 'is_interested', 'in_contract']"
1578,yes they are i'm working to repair it now that i'm more financially stable i actually can afford to pay for a system monthly but to keep getting denied because of my score is frustrating to say the least my score is an impact of things that occurred in my past and is not a reflection of my current status the guy i spoke with only gave me one option that didn't require a credit check and that was to buy my equipment up front which is not an option for me if there was another option shouldn't he have told me that i will have some time tomorrow morning at 10a to discuss further,"['confirmation', 'schedule_call_day_n_time', 'credit_denied']"
1579,i already talked to someone name1 does not meet office security needs stop calling and remove my number thank you,"['courtesy_or_statement', 'dnc', 'transfer_success', 'not_interested']"
1580,can you get me a number to call you my work is full of meetings today bit as soon as i get few min i will call you,"['delay_will_reply', 'agent_contact_info', 'delay_work']"
1581,hi we are still wanting home security but i think we will wait a bit before we decide on a carrier to provide our home securirty,"['delay_evaluating', 'greeting', 'is_interested']"
1582,i don't think i'll be approved and after buying a home and putting more money into it can't afford to buy anything as of now,"['not_eligible', 'needs_income']"
1583,your agent said that you only provide a quote on the phone after i provide how many windows and doors i have that won't work for me i have other companies that stopping by my place to view and provide solutions what i need your agent said that your company does not offer that,"['transfer_success', 'not_interested', 'chose_competitor']"
1584,thanks the house i was thinking of buying is no longer available to me if i find another place i'll let you know,"['courtesy_or_statement', 'delay_conditional', 'delay_new_house']"
1585,please don't text or call i'm not able to get your services because since my husband has died i don't have the necessary funds thanks so much,"['delay_funeral', 'dnc', 'needs_income']"
1586,as stated i am not currently home with dad who has cancer so until this fight is over i will not be worried about something i dont need noe,"['future_interest', 'delay_family_sick']"
1587,it may be easiest to message here for now if that's possible reviewing your website we'd be interested in the doorbell cam a second outdoor cam the garage door control and possibly smart locks and doorwindow sensors i believe the hub is included our focus is on home security and not the smart home thermostatlights,"['text_only', 'specific_equipment_cost']"
1588,i'm no longer interested because i am literally being harassed by you all calling or texting me 1000 times is not going to make me do anything but walk away stop texting calling me we're done,"['dnc', 'not_interested', 'excessive_contact']"
1589,hello i am interested in a system for my home on location1 i have some cameras but i would like to know how much to set up monitoring a month,"['existing_system', 'what_does_it_cost', 'is_interested', 'greeting']"
1590,yes name1 i need to talk to you about a security system but i work a lot and hard for me to talk on the phone during the day let me know when i can call you,"['confirmation', 'agent_contact_info', 'is_interested']"
1591,ok im under a ton of stress right now so please forgive me if i answer on tuesday and you need to refresh my memory about our appointment im focused on my hubby right now hopefully he will be home by then,"['delay_family_sick', 'schedule_call_day_n_time', 'apology']"
1592,well name1 i never received that cost just messages simular to yours so this is the last timethe vivint security system is already installed i need the cost for adding door camera and monitoring,"['existing_system', 'specific_equipment_cost', 'send_quote']"
1593,name1 was at my house last week went through the whole process and i guess because of my credit they want money1 down so if that's the case i cannot afford that,"['needs_income', 'transfer_success', 'credit_denied']"
1594,yes i will have the money to pay for first installment on tuesday would you like to speak on tuesday,"['schedule_call_day_n_time', 'greeting', 'delay_finances']"
1595,i have already spoken to your occupation1 and have determine that you are way too expensive money1 a month is outrageous i pay about that for my tv and internet combined so please stop calling i've now told you four times that i am not interested,"['dnc', 'transfer_success', 'cost_too_high', 'not_interested']"
1596,is there a contract involved for the length of time for the monitoring any chance of getting that 60 amount lower,"['cost_demand', 'about_contract']"
1597,a representative has shared equipment costs previously that totaled about 3000 i wasnt sure if that included installation costs as well,"['free_install', 'transfer_success']"
1598,we're not ready just yet doing some remodeling we'll be looking around may of this year check with me then thank you,"['future_interest', 'courtesy_or_statement']"
1599,i am calling you back and you are hanging up just curious if you are having a bad connection or might be me call now from different phone or reset the answercommunication,"['system_error', 'call_now']"
1600,name1 with this offer of a free installation what is your cheapest setup 4 senior citizens i live in location1 do you service us,"['promo_info', 'free_install']"
1601,right my phone won't let me pick up we text put phone down for pick up it be couple day i see calling put it won't let talk the phone company still working,"['confirmation', 'text_only']"
1602,you need to remove me from your contact list i'm not interested in anything y'all are selling name1,"['dnc', 'not_interested']"
1603,problem is not with the system but in how much it cost each month i think the price was a little too much maybe there are other options,"['promo_info', 'cost_too_high']"
1604,too expensive for me to pay 3k if my credit score is not 650 for the equipment and no one can afford that at present economy not interested at this time thanks,"['courtesy_or_statement', 'not_interested', 'cost_too_high', 'credit_denied']"
1605,hi we will no longer be needing this service my son is not interested in the service and i am not interested thank you very much for your time,"['courtesy_or_statement', 'greeting', 'not_interested']"
1606,i have begged your company to stop bothering me please stop texting calling or emailing me i am not interested at all,"['dnc', 'not_interested']"
1607,hello name1 this is name2 quick question for you did you have to pay money upfront and if so how much,"['greeting', 'what_does_it_cost']"
1608,please stop calling i'm no longer interested i receive too many calls and it is making me check other providers for service,"['dnc', 'not_interested']"
1609,i got a quote and i don't feel like 74 dollars is something worth paying you guys a month so i'm going to pass and please stop contacting me,"['dnc', 'transfer_success', 'cost_too_high']"
1610,this offer has been with me for a while free installation that is its the monthly charges that are high and the long contracts call me in 15 minutes and we can talk,"['free_install', 'cost_too_high']"
1611,sure give me a call tomorrow the thing is i have already looked in to organization1 and i think they are more in line with what i can afford,"['confirmation', 'schedule_call_day_n_time', 'delay_evaluating']"
1612,name1 this is what i'm looking for 11 doorwindow sensors 4 outdoor cameras battery power 1codetector 3 smoke 1 glass break 1 motion 1 doorbell cam battery pwr touchscreen what is monthly charge i would pay up front for equipment,"['specific_equipment_cost', 'what_does_it_cost']"
1613,you already denied me because of my credit please take me off your list and don't call or text me anymore,"['dnc', 'credit_denied']"
1614,i'm at the hospital now can you have them give me a quick call later this afternoon or tomorrow afternoon,"['schedule_call_day_n_time', 'delay_sick']"
1615,hello name1 i was speaking with name2 before christmas we've been a little busy with the holidays and roof replacement is name2 no longer handling my inquiry what was the last amount she quoted me i think it was 1084 but i'm not sure,"['transfer_success', 'greeting', 'send_quote']"
1616,yes i know how good your system is i am trying to get a ballpark figure to see if it is in my budget currently i have a two bedroom home with garage i am need of,"['confirmation', 'what_does_it_cost', 'home_specifications']"
1617,hello i am interested just not right now since we haven't moved into our new home we will call back when we do which would be around the end of next month,"['is_interested', 'delay_new_house']"
1618,i'm not interested any longer with your system it is extremely expensive and over a 5 year period it would almost cost money1 i realize that after 5 years the price of monitoring drops to money2 per month but the initial cost is to great,"['not_interested', 'cost_too_high']"
1619,i have a system that is non activated it came with the house i just bought my concern right now is that my doorbell doesn't work i think because your system is on it inactivated i'd really like to have my doorbell back,"['is_interested', 'existing_system', 'new_home']"
1620,i just wanted a price on doorbell camera inside system of screen monitor and two door alarms with like 7 windows i have an aunt that has the system and loves it dont have much time to talk on the phone i can text though im at work till 7 pm,"['courtesy_or_statement', 'text_only', 'specific_equipment_cost', 'schedule_call_day_n_time']"
1621,oh good so it's like a package and you pay per month i might be able to call this afternoon what's the number,"['confirmation', 'agent_contact_info', 'how_does_it_work', 'schedule_call_day_n_time']"
1622,i'm sorry i haven't gotten back to you my dad is in the hospital in critical condition i am still interested in the security system,"['delay_family_sick', 'is_interested']"
1623,hello i've been sick i'm looking for quotes for home security for a home that's in the process of completion,"['send_quote', 'greeting', 'delay_sick']"
1624,i went with ring it was too expensive with you guys please take me off your call email and text message list,"['dnc', 'cost_too_high', 'chose_competitor']"
1625,hi yes i am i have the box and door bell camera i just need one more camera how much for installation,"['specific_equipment_cost', 'free_install']"
1626,good morning name1 i need something without a monthly fee i may go with the ring or toucan because there is no monthly fee but we can talk later can we do 10pm est,"['cost_demand', 'schedule_call_day_n_time', 'greeting']"
1627,hi name1 i am currently at work my husband and i are interested in a home security system our home was broken into a couple of weeks ago while we were on vacation so we are wanting to get some type of security we have been looking into outdoor cameras at the time of the breakin we did have a doorbell camera but it was ripped off the wall,"['specific_equipment_cost', 'greeting', 'is_interested']"
1628,no one has sold me on vivint what makes it so special i want to know why should i go with your company when i can keep adt and install my own cameras and still pay less then what one of your cameras is worth,"['cost_demand', 'how_does_it_work']"
1629,i am no longer interested the amount of calls i've received after mentioning this is super annoying,"['not_interested', 'excessive_contact']"
1630,yeah ok bottom line just give me an idea what it would cost for installation and monthly on my home security to include window sensors glass brickage fire etc etc some of my friends have your system and they was said it was about 7 to 800 for installation and monday his pollution and monitoring was 15 a month,"['cost_demand', 'confirmation', 'specific_equipment_cost', 'what_does_it_cost']"
1631,after a review of your potential costs of install costs of equipment and costs of monthly fees we went a different way thanks but please stop calling,"['dnc', 'chose_competitor']"
1632,hello sorry i'm booked all day but will have 10 min around time1 but i barley get a lunch break today,"['schedule_call_day_n_time', 'greeting']"
1633,i got the package i want but i'm not paying no 8500 a month the man i was speaking with told me one thing but actually he lied,"['transfer_success', 'cost_too_high']"
1634,i'm not talking about credit am talking about service and charges but once again thanks but no thanks,"['misunderstood', 'what_does_it_cost', 'not_interested']"
1635,i've opted out several times i was considering buying my system from you until i saw how you harass customers do not contact me again,"['dnc', 'excessive_contact']"
1636,how is it tricky to say what the offer is it's one short sentence for example 50 off with a free camera,"['misunderstood', 'promo_info']"
1637,omg will you people stop texting and calling me i spoke with your company and you cannot give me a better rate that what my current company gives i will not be moving forward with your company,"['dnc', 'transfer_success', 'cost_too_high', 'not_interested']"
1638,i'd like a basic estimate first 1 doorbell cam 3 outdoor cams 3 doorwindow sensors central controller that's it can you send me a draft quote incl any current deals thx,"['send_quote', 'home_specifications']"
1639,name1 i did not qualify organization1 and money1 is too much to pay upfront i will look for another company thanks,"['courtesy_or_statement', 'not_eligible', 'cost_too_high', 'chose_competitor']"
1640,your price went up 20 in three days when i got ready to pull the trigger if you can make it right i'll do it,"['cost_demand', 'cost_too_high']"
1641,i have a home security system now i just have to have my brother to install it once i get discharged from the hospital tomorrow thanks,"['courtesy_or_statement', 'has_product', 'delay_sick']"
1642,i think name1 may have given you a wrong number please don't contact me anymore i'm not name1 nor am i interested in your product,"['dnc', 'wrong_number', 'not_interested']"
1643,i'm trying to get a price for just a doorbell camera and three other cameras outdoors i know standard it comes with a few other options but i don't want any extras,"['courtesy_or_statement', 'specific_equipment_cost']"
1644,i tried to explore options and the guy wanted to run my credit report right away without answering any questions i had i'll be looking for another home security system elsewhere,"['negative_call_center_experience', 'transfer_success', 'not_interested']"
1645,do you charge any interest on the equipment that is financed how long can you keep the footage is there a light that shines when someone activates outdoor camera,"['how_does_it_work', 'what_does_it_cost', 'no_monitoring']"
1646,apologies again our power went out due to the storm yesterday before you tried there is no eta on restoration so i will let you know,"['delay_will_reply', 'apology']"
