,phrase,intents
12394,"show me the cheapest fare in the database , what time does twa depart from boston to go to san francisco and also what is restriction ap80","atis_cheapest,atis_flight_time,atis_restriction"
12395,what is the cheapest fare from washington to san francisco leaving on september thirtieth and then show me the flights from dallas to atlanta,"atis_airfare,atis_flight"
12396,what are the rental car rates in dallas and also do i get a meal on the atlanta to bwi flight eastern 210,"atis_ground_fare,atis_meal"
12397,which airlines fly from boston to washington and i would like some information on the earliest flights you have leaving atlanta arriving in denver,"atis_airline,atis_flight"
12398,i would like to find out the ground travel available in atlanta and then how many nonstop flights going from dallas to oakland july twenty seventh,"atis_ground_service,atis_quantity"
12399,what is the seating capacity of a boeing 767 and then what is restriction ap80,"atis_capacity,atis_restriction"
12400,is us air and then what is the name of the airport in philadelphia,"atis_airline,atis_airport"
12401,"what's the capacity of a 733 , which cities are serviced by both american and delta airlines and then could you tell me what the earliest flight that goes between atlanta and denver is which serves a meal","atis_capacity,atis_city,atis_flight"
12402,what is the yn code and then how many people fit on a 72s airplane,"atis_abbreviation,atis_capacity"
12403,list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore and how long is the flight from atlanta to san francisco at noon on november seventh,"atis_capacity,atis_distance"
12404,"what does hou mean , what flights from atlanta to st. louis on tuesday arriving around 230 pm and then what price is a limousine service in boston","atis_abbreviation,atis_flight,atis_ground_fare"
12405,what is the lowest fare from denver to pittsburgh and also what is restriction ap57,"atis_airfare,atis_restriction"
12406,i want to fly from boston to baltimore,atis_flight
12407,what does the fare code yn mean,atis_abbreviation
12408,"show me city served both by nationair and canadian airlines international , how expensive is the san francisco limousine service and then how many delta flights leave from washington","atis_city,atis_ground_fare,atis_quantity"
12409,what is the seating capacity of a boeing 767 and then show me the flights arriving at love field,"atis_capacity,atis_flight"
12410,"list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore , do i get a meal on the atlanta to bwi flight eastern 210 and what are the restrictions on the cheapest one way fare between boston and oakland","atis_capacity,atis_meal,atis_restriction"
12411,"what is fare code h , which airlines have nonstop flights from kansas city to chicago and also what is the name of the airport in philadelphia","atis_abbreviation,atis_airline,atis_airport"
12412,what are all the available meals and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_meal,atis_restriction"
12413,what does ord mean and then what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh,"atis_abbreviation,atis_flight_time"
12414,what does mco stand for and also show me the cheapest fare in the database,"atis_abbreviation,atis_cheapest"
12415,show me the cheapest fare in the database and then what are the schedule of flights from boston to san francisco for august first,"atis_cheapest,atis_flight_time"
12416,what is the round trip cost of a first class ticket from boston to san francisco and what are the rental car rates in dallas,"atis_airfare,atis_ground_fare"
12417,what are the flight numbers of the flights which go from san francisco to washington via indianapolis and also how expensive is the san francisco limousine service,"atis_flight_no,atis_ground_fare"
12418,"what does the fare code y mean , what's the smallest plane flying from pittsburgh to baltimore on december seventeenth and also how much does it cost to get downtown from the atlanta airport by limousine","atis_abbreviation,atis_aircraft,atis_ground_fare"
12419,"what does fare code qo mean , show me airports in washington dc and then what city is the airport mco in","atis_abbreviation,atis_airport,atis_city"
12420,houston airports and then when does continental fly from philadelphia to denver on sundays,"atis_airport,atis_flight_time"
12421,what is restriction ap 57 and then what airlines fly from toronto to san diego with a stopover in denver,"atis_abbreviation,atis_airline"
12422,what're the lowest one way fares from denver to atlanta and then can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia,"atis_airfare,atis_ground_service"
12423,what is booking class c and then how far is oakland airport from downtown,"atis_abbreviation,atis_distance"
12424,"please give me the flight times i would like to fly from boston to baltimore in the morning before 8 , tell me about ground transportation at salt lake city and then how many first class flights does united have leaving from all airports today","atis_flight_time,atis_ground_service,atis_quantity"
12425,show me flights from pittsburgh to los angeles thursday evening,atis_flight
12426,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas and what is the distance from toronto international airport to toronto,"atis_aircraft,atis_distance"
12427,which airlines have flights from denver to pittsburgh and also what is the seating capacity of the various airplanes that united airlines uses,"atis_airline,atis_capacity"
12428,ground transportation san francisco and then how many united flights are there to san francisco,"atis_ground_service,atis_quantity"
12429,what airlines are there and what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_airline,atis_restriction"
12430,"what does fare code m mean , how much does it cost to go from downtown to logan airport and then which airlines are represented in the database","atis_abbreviation,atis_airfare,atis_airline"
12431,what is the total seating capacity of all aircraft of american airlines and what are the schedule of flights from boston to san francisco for august first,"atis_capacity,atis_flight_time"
12432,what is the code for business class and then show me the cheapest fare in the database,"atis_abbreviation,atis_cheapest"
12433,"list types of planes that fly between pittsburgh and baltimore , which airlines fly between boston and baltimore and then how long does it take to get from kansas city to st. paul","atis_aircraft,atis_airline,atis_distance"
12434,"what are the coach fares for flights from charlotte to newark tuesday evening , what airlines fly between boston and san francisco and then what are the rental car rates in san francisco","atis_airfare,atis_airline,atis_ground_fare"
12435,show me fares for flights from minneapolis to seattle on july first 1993 and also ground transportation minneapolis,"atis_airfare,atis_ground_service"
12436,flight numbers from columbus to minneapolis tomorrow and also show me the ground transportation to westchester county,"atis_flight_no,atis_ground_service"
12437,how many passengers fit on a d9s and then what is restriction ap57,"atis_capacity,atis_restriction"
12438,"what planes are used by twa , show all airlines flying from pittsburgh to san francisco and what is restriction ap80","atis_aircraft,atis_airline,atis_restriction"
12439,"show me airports near washington dc , what's the capacity of a 733 and also which cities does united airlines service","atis_airport,atis_capacity,atis_city"
12440,where is mco and how far is oakland airport from downtown,"atis_city,atis_distance"
12441,"what does ua stand for , please show me all airports in denver and also how many cities are served by continental with first class flights","atis_abbreviation,atis_airport,atis_quantity"
12442,is there ground transportation in st. louis and then what is restriction ap57,"atis_ground_service,atis_restriction"
12443,how long does it take to get from denver to oakland and then how many cities are served by continental with first class flights,"atis_distance,atis_quantity"
12444,what kinds of planes are used by midway airlines and then show me airports near washington dc,"atis_aircraft,atis_airport"
12445,what kind of aircraft does delta use before 8 am on august second from boston to denver and also what is the distance from los angeles international airport to los angeles,"atis_aircraft,atis_distance"
12446,"fare code y what does that mean , flight numbers from minneapolis to long beach on june twenty six and also how many flights does twa have with business class","atis_abbreviation,atis_flight_no,atis_quantity"
12447,what type of aircraft leaves from boston to washington dc before 9 am and then what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_aircraft,atis_restriction"
12448,how much does flight ua 281 from boston to denver cost and then what price is a limousine service to new york's la guardia,"atis_airfare,atis_ground_fare"
12449,"can you show me what fares are available from oakland to dallas on december sixteenth one way only , list the number of flights arriving in dallas fort worth from boston before noon and then what is restriction ap80","atis_airfare,atis_flight_no,atis_restriction"
12450,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas and give me a list of airports in baltimore,"atis_aircraft,atis_airport"
12451,how much does the limousine service cost within pittsburgh and what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_ground_fare,atis_restriction"
12452,what are the cities served by delta airlines and flight numbers from minneapolis to long beach on june twenty six,"atis_city,atis_flight_no"
12453,what is the flight schedule of the f28 from pittsburgh to baltimore and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_flight_time,atis_restriction"
12454,and how can i get to the boston airport from downtown boston,atis_ground_service
12455,show me the cheapest fare in the database and also in boston is there ground transportation between airport and downtown,"atis_cheapest,atis_ground_service"
12456,show me the flight schedule from pittsburgh to san francisco and also show me dallas ground transport,"atis_flight_time,atis_ground_service"
12457,how many people fit on a 73s and also i would like the time of all flights from san francisco to pittsburgh on sunday,"atis_capacity,atis_flight_time"
12458,"airports in new york , show me the cheapest fare in the database and then what ground transport is available in minneapolis","atis_airport,atis_cheapest,atis_ground_service"
12459,show me the ground transportation to westchester county and then what is restriction ap57,"atis_ground_service,atis_restriction"
12460,is bwi washington and then how many first class flights does united have leaving from all cities today,"atis_city,atis_quantity"
12461,what is the schedule of ground transportation from washington airport into downtown and what are the rental car rates in dallas,"atis_flight_time,atis_ground_fare"
12462,what is ewr and then show me all meals on flights from atlanta to washington,"atis_abbreviation,atis_meal"
12463,what is the lowest cost for a one way ticket from boston to washington and how many flights come from denver to baltimore on july nineteenth,"atis_airfare,atis_quantity"
12464,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore and also what times on wednesday could i take a plane from denver to oakland,"atis_aircraft,atis_flight_time"
12465,"what is fare code h , what airline is as and also how far is the airport from downtown pittsburgh","atis_abbreviation,atis_airline,atis_distance"
12466,show me the cheapest fares from miami to new york leaving on a sunday and then show me the cheapest fare in the database,"atis_airfare,atis_cheapest"
12467,what kinds of planes are used by american airlines and then please show me fares from denver to san francisco,"atis_aircraft,atis_airfare"
12468,"what is the price of a first class ticket from milwaukee to san francisco round trip , do i get a meal on the atlanta to bwi flight eastern 210 and how many flights does delta have with a class of service code f","atis_airfare,atis_meal,atis_quantity"
12469,how many seats in a 72s and then what are the rental car rates in dallas,"atis_capacity,atis_ground_fare"
12470,"what does the airline code dl stand for , show me the cheapest fare in the database and also what is the flight number of the earliest flight between boston and washington dc","atis_airline,atis_cheapest,atis_flight_no"
12471,what are the lowest one way fares from atlanta to pittsburgh and then what is restriction ap57,"atis_airfare,atis_restriction"
12472,i'm traveling from boston to atlanta and i'd like to go sometime after 5 pm but i want to know what kind of airplane it's on and i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,"atis_aircraft,atis_flight_no"
12473,what is the cost of flight dl 106 from philadelphia to boston and then what is the cost of limousine service in philadelphia,"atis_airfare,atis_ground_fare"
12474,what are the rental car rates in dallas and ground transportation dallas,"atis_ground_fare,atis_ground_service"
12475,where is mco and also what is restriction ap80,"atis_city,atis_restriction"
12476,what airport in new york is closest to downtown and then what are all flights from pittsburgh to boston on wednesdays,"atis_airport,atis_flight"
12477,what morning flights do you have between oakland and denver,atis_flight
12478,explain the fare codes and show me times for coach flights between boston and baltimore on wednesday,"atis_abbreviation,atis_flight_time"
12479,"what is restriction ap 57 , which airlines fly from boston to washington dc via other cities and please list the flight times from pittsburgh to newark","atis_abbreviation,atis_airline,atis_flight_time"
12480,flight 417 from cincinnati to dallas,atis_flight
12481,i need a flight from san francisco to philadelphia and what types of meals are available,"atis_flight,atis_meal"
12482,"which airlines fly between boston and pittsburgh , what is american's schedule of morning flights to atlanta and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars","atis_airline,atis_flight_time,atis_restriction"
12483,"which cities are serviced by both american and delta airlines , please list the friday night flights from st. paul to kansas city and please show me the return flight number from toronto to st. petersburg","atis_city,atis_flight,atis_flight_no"
12484,what is the cost of flight dl 106 from philadelphia to boston and how many daily us air flights are there between philadelphia and pittsburgh,"atis_airfare,atis_quantity"
12485,"what does the fare code qw mean , what is the least expensive one way fare from boston to pittsburgh and also what is the ground transportation available in the city of philadelphia","atis_abbreviation,atis_airfare,atis_ground_service"
12486,what is bna and then show me all meals on flights from atlanta to washington,"atis_abbreviation,atis_meal"
12487,what's the capacity of an f28 and also what times does continental depart from boston to san francisco,"atis_capacity,atis_flight_time"
12488,what's the name of the denver airport and also tell me about ground transportation between the dallas fort worth airport and downtown dallas,"atis_airport,atis_ground_service"
12489,houston airports and also what are the restrictions on the cheapest one way fare between boston and oakland,"atis_airport,atis_restriction"
12490,"what is the total seating capacity of all aircraft of american airlines , what is the distance from toronto international airport to toronto and what is the cost of limousine service at logan airport","atis_capacity,atis_distance,atis_ground_fare"
12491,list the number of flights arriving in dallas fort worth from boston before noon and what are my meal options from boston to denver,"atis_flight_no,atis_meal"
12492,what is the number of first class flights on american airlines and also what kinds of ground transportation is available in dallas fort worth,"atis_flight_no,atis_ground_service"
12493,what is the name of the airport at denver and also what is restriction ap57,"atis_airport,atis_restriction"
12494,does dl stand for delta and then what is the flight number of the earliest flight between boston and washington dc,"atis_abbreviation,atis_flight_no"
12495,what airlines fly between atlanta and san francisco and then what are my meal options from boston to denver,"atis_airline,atis_meal"
12496,show me ground transport in seattle and also show me all meals on flights from atlanta to washington,"atis_ground_service,atis_meal"
12497,what is the least expensive one way fare from boston to pittsburgh and how much does it cost to get downtown from the atlanta airport by limousine,"atis_airfare,atis_ground_fare"
12498,what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh and what are the rental car rates in dallas,"atis_aircraft,atis_ground_fare"
12499,"what kind of aircraft does delta use before 8 am on august second from boston to denver , show me round trip fares from pittsburgh to philadelphia and then i'd like to fly late tomorrow from minneapolis to long beach","atis_aircraft,atis_airfare,atis_flight"
12500,list all the airlines flying between washington and denver and also airports in new york,"atis_airline,atis_airport"
12501,what planes are used by twa and then all right give me the flight times in the morning on september twentieth from pittsburgh to san francisco,"atis_aircraft,atis_flight_time"
12502,"show me airports near washington dc , what is the schedule for flights between pittsburgh and boston on the evening of july ninth and also show me all meals on flights from atlanta to washington","atis_airport,atis_flight_time,atis_meal"
12503,what is the distance from toronto international airport to toronto and what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_distance,atis_restriction"
12504,what is the flight number of the earliest flight between boston and washington dc and then what are the rental car rates in dallas,"atis_flight_no,atis_ground_fare"
12505,"what is the name of the airport in philadelphia , list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore and what price is a limousine service to new york's la guardia","atis_airport,atis_capacity,atis_ground_fare"
12506,"which airlines have daily flights from boston to dallas , i want to fly from boston to dallas and then how many airlines fly from new york to los angeles by way of milwaukee","atis_airline,atis_flight,atis_quantity"
12507,what airport is at tampa and then where is general mitchell international located,"atis_airport,atis_city"
12508,"what type of plane is an m80 , what is the flight number of the earliest flight between boston and washington dc and what is restriction ap57","atis_aircraft,atis_flight_no,atis_restriction"
12509,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta and then is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_flight_time,atis_meal"
12510,please show me all airports in denver and also i would like an afternoon flight leaving tuesday san diego to indianapolis,"atis_airport,atis_flight"
12511,is there ground transportation in oakland,atis_ground_service
12512,does any airline have an early afternoon flight from boston to denver and then show me the cheapest fare in the database,"atis_airline,atis_cheapest"
12513,which airline has the most business class flights,atis_airline
12514,what types of aircraft does delta fly and what ground transportation is available in denver,"atis_aircraft,atis_ground_service"
12515,ground transportation for st. paul,atis_ground_service
12516,show flights from dallas to oakland and also ground transportation in phoenix,"atis_flight,atis_ground_service"
12517,what are the seating capacities of planes between pittsburgh and baltimore and then please show me the return flight number from toronto to st. petersburg,"atis_capacity,atis_flight_no"
12518,what does fn under fare code mean and then what is the minimum connection time for houston intercontinental,"atis_abbreviation,atis_flight_time"
12519,show me american flights from dallas to san francisco and also what are the flight numbers of the flights which go from san francisco to washington via indianapolis,"atis_flight,atis_flight_no"
12520,how many flights does continental airlines have with a class of service code f and also what is restriction ap80,"atis_quantity,atis_restriction"
12521,names of airports and then i would like a flight from boston to san francisco on august seventeenth,"atis_airport,atis_flight"
12522,airports and also show me all meals on flights from atlanta to washington,"atis_airport,atis_meal"
12523,what airlines fly from toronto to san diego and then show me all meals on flights from atlanta to washington,"atis_airline,atis_meal"
12524,show me the cheapest fare in the database and also round trip houston to las vegas nonstop,"atis_cheapest,atis_flight"
12525,"please list information regarding san francisco airport , please show me the return flight number from toronto to st. petersburg and also how many cities are served by delta airlines with first class flights","atis_airport,atis_flight_no,atis_quantity"
12526,"show me the prices of first class tickets on us air round trip from cleveland to miami , please show me airlines with flights from denver to boston with a stopover in philadelphia and also please list the flight times from boston to pittsburgh","atis_airfare,atis_airline,atis_flight_time"
12527,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh and also what is the arrival time in san francisco for the 755 am flight leaving washington,"atis_aircraft,atis_flight_time"
12528,which airline can fly me from atlanta to denver to san francisco and then what are my meal options from boston to denver,"atis_airline,atis_meal"
12529,what type of aircraft leaves from boston to washington dc at 9 am during a weekday and also what is the name of the airport at denver,"atis_aircraft,atis_airport"
12530,what ground transport is available in minneapolis,atis_ground_service
12531,what's the cheapest round trip fare between dallas and baltimore and then what are all the available meals,"atis_airfare,atis_meal"
12532,fares and flights from baltimore to philadelphia,atis_airfare
12533,how far is it from salt lake city airport to salt lake city and i would like information on ground transportation city of boston between airport and downtown,"atis_distance,atis_ground_service"
12534,what is the total seating capacity of all aircraft of american airlines and also how long does it take to get from kansas city to st. paul,"atis_capacity,atis_distance"
12535,"houston airports , how far is the airport from downtown pittsburgh and what is the ground transportation available in fort worth","atis_airport,atis_distance,atis_ground_service"
12536,"what is the name of the airport in philadelphia , is bwi washington and also what is restriction ap57","atis_airport,atis_city,atis_restriction"
12537,which companies fly between boston and oakland and how many cities are served by twa with first class flights,"atis_airline,atis_quantity"
12538,what is mco and also what kind of plane is used on the earliest flight from boston to san francisco afternoon,"atis_abbreviation,atis_aircraft"
12539,"which airline has the most arrivals in atlanta , what is the total schedule for delta's flights to all airports and also how many flights does each airline have with first class service","atis_airline,atis_flight_time,atis_quantity"
12540,"show me the cheapest fare in the database , flight numbers from minneapolis to long beach on june twenty six and also what are my meal options from boston to denver","atis_cheapest,atis_flight_no,atis_meal"
12541,what are the cities that american airlines serves and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_city,atis_restriction"
12542,"list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore , where is mco and then please tell me how many nonstop flights there are from boston to atlanta","atis_capacity,atis_city,atis_quantity"
12543,list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore and how long does the ground transportation take from the salt lake city airport,"atis_capacity,atis_ground_service"
12544,"what airport is at tampa , how many seats in a 100 and then i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm","atis_airport,atis_capacity,atis_flight_no"
12545,"how many seats in a 100 , show me the flight schedule from pittsburgh to san francisco and then how many fares are there one way from tacoma to montreal","atis_capacity,atis_flight_time,atis_quantity"
12546,what is the flight number of the earliest flight between boston and washington dc and how many flights has continental into and out of atlanta,"atis_flight_no,atis_quantity"
12547,"names of airports , what times does continental depart from boston to san francisco and also how many united flights are there to san francisco","atis_airport,atis_flight_time,atis_quantity"
12548,"shortest flight from boston to philadelphia , could you give me the schedule of flights for american and delta to dfw on august fifteenth and then what is the ground transportation available in the city of philadelphia","atis_flight,atis_flight_time,atis_ground_service"
12549,find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight and then i need your help with information on ground transportation from the airport in philadelphia to downtown,"atis_flight,atis_ground_service"
12550,how many people fit on a 73s and also what are the cities that american airlines serves,"atis_capacity,atis_city"
12551,how far is it from orlando airport to orlando and how much does it cost to get downtown from the atlanta airport by limousine,"atis_distance,atis_ground_fare"
12552,"show me airline abbreviations , show me the cheapest fare in the database and also please show me the return flight number from toronto to st. petersburg","atis_airline,atis_cheapest,atis_flight_no"
12553,explain meal codes sd d and what kind of airplane is flight ua 281 from boston to denver,"atis_abbreviation,atis_aircraft"
12554,is there a plane from boston to washington and i'd like a ticket from denver to atlanta with a stopover in pittsburgh is this possible,"atis_aircraft,atis_airfare"
12555,show me the cheapest fare in the database and also how far is the airport from san francisco,"atis_cheapest,atis_distance"
12556,how many people fit on a 72s airplane and also what types of meals are available,"atis_capacity,atis_meal"
12557,is there a flight between washington dc and san francisco on us air at 8 am and then what are my meal options from boston to denver,"atis_flight,atis_meal"
12558,"round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars , what is the distance from san francisco international airport to san francisco and then what flights are there from minneapolis to newark on continental","atis_airfare,atis_distance,atis_flight"
12559,what does the fare code f mean and then please list all flights between boston and philadelphia operating on sundays,"atis_abbreviation,atis_flight"
12560,what price is a limousine service to new york's la guardia and also how many first class flights does united have leaving from all airports today,"atis_ground_fare,atis_quantity"
12561,airports in new york and also what time does twa depart from boston to go to san francisco,"atis_airport,atis_flight_time"
12562,"what are all the available meals , how many flights does delta have with a class of service code f and what is restriction ap57","atis_meal,atis_quantity,atis_restriction"
12563,what are the fares for flights serving a meal from boston to pittsburgh before noon on thursday,atis_airfare
12564,"please list information regarding san francisco airport , how many passengers fit on a d9s and also do i get a meal on the atlanta to bwi flight eastern 210","atis_airport,atis_capacity,atis_meal"
12565,round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars and then i would like a schedule of flights from denver to san francisco on tuesday,"atis_airfare,atis_flight_time"
12566,i'd like a ticket on a plane from denver to atlanta i would like a coach class or lowest fare ticket and what is restriction ap80,"atis_airfare,atis_restriction"
12567,"houston airports , what is the seating capacity of the various airplanes that united airlines uses and also what is restriction ap80","atis_airport,atis_capacity,atis_restriction"
12568,what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight and then how many seats in a 100,"atis_aircraft,atis_capacity"
12569,airline code as and then ground transportation in las vegas,"atis_airline,atis_ground_service"
12570,show me the airlines between toronto and denver and how many flights does continental airlines have with a class of service code f,"atis_airline,atis_quantity"
12571,"find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm , what is the cost of the air taxi operation at philadelphia international airport and then how many flights has continental into and out of atlanta","atis_flight,atis_ground_fare,atis_quantity"
12572,is fare code b the same as business class and then i would like a schedule of flights from denver to san francisco on tuesday,"atis_abbreviation,atis_flight_time"
12573,"fares between atlanta and boston , which airlines fly from boston to san francisco and then what is restriction ap80","atis_airfare,atis_airline,atis_restriction"
12574,what airlines service pittsburgh airport and then houston airports,"atis_airline,atis_airport"
12575,"does delta aircraft fly dc10 , what are all the available meals and then what is restriction ap57","atis_aircraft,atis_meal,atis_restriction"
12576,what is the fare from boston to oakland on united airlines and then i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,"atis_airfare,atis_flight_no"
12577,how many people fit on a 72s airplane and also what is restriction ap80,"atis_capacity,atis_restriction"
12578,how many delta flights leave from washington and then what is restriction ap80,"atis_quantity,atis_restriction"
12579,i'd like to buy a coach class ticket from denver to atlanta with a stopover in pittsburgh and show me oakland to dallas flights,"atis_airfare,atis_flight"
12580,show me the cities served by canadian airlines international and then how far is the airport from downtown pittsburgh,"atis_city,atis_distance"
12581,show me airports in washington dc and also what cities does continental service,"atis_airport,atis_city"
12582,"what kinds of planes are used by midway airlines , what is the seating capacity of the various airplanes that united airlines uses and also do i get a meal on the atlanta to bwi flight eastern 210","atis_aircraft,atis_capacity,atis_meal"
12583,can you list costs of denver rental cars and also how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon,"atis_ground_fare,atis_quantity"
12584,what airport is at tampa and also what are the restrictions on the cheapest one way fare between boston and oakland,"atis_airport,atis_restriction"
12585,what cities are served by canadian airlines international and then may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday,"atis_city,atis_flight_no"
12586,"what are the seating capacities of planes between pittsburgh and baltimore , show me the cheapest fare in the database and then what is the flight schedule of the f28 from pittsburgh to baltimore","atis_capacity,atis_cheapest,atis_flight_time"
12587,what is the distance from san francisco international airport to san francisco and also what time are flights from denver to san francisco on continental airlines,"atis_distance,atis_flight_time"
12588,show me airlines between boston and san francisco and also show me the cheapest fare in the database,"atis_airline,atis_cheapest"
12589,what are the flight numbers of the flights which go from san francisco to washington via indianapolis and also what time does the earliest flight which goes from atlanta to denver leave,"atis_flight_no,atis_flight_time"
12590,code ff and then how far is the airport from san francisco,"atis_abbreviation,atis_distance"
12591,show me airports in washington dc and i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,"atis_airport,atis_flight_no"
12592,what is bna and what time zone is denver in,"atis_abbreviation,atis_city"
12593,how much would car rental cost in atlanta and what are my meal options from boston to denver,"atis_ground_fare,atis_meal"
12594,"what is ewr , show me the names of airlines in atlanta and how many flights does twa have with business class","atis_abbreviation,atis_airline,atis_quantity"
12595,"what is the price of a one way fare from boston to denver on continental airlines , what is the distance from san francisco international airport to san francisco and also flight numbers from columbus to minneapolis tomorrow","atis_airfare,atis_distance,atis_flight_no"
12596,please list the prices for a rental car in pittsburgh and show me all meals on flights from atlanta to washington,"atis_ground_fare,atis_meal"
12597,"how many seats in a 72s , how expensive is the san francisco limousine service and then show ground transportation for pittsburgh","atis_capacity,atis_ground_fare,atis_ground_service"
12598,"what kind of airplane goes from boston to san francisco before noon , show me the cheapest fare in the database and then what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars","atis_aircraft,atis_cheapest,atis_restriction"
12599,"what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight , names of airports and then what is the cost of limousine service in philadelphia","atis_aircraft,atis_airport,atis_ground_fare"
12600,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas and then i need to go from boston to dallas,"atis_aircraft,atis_flight"
12601,show me the type of aircraft that canadian airlines uses and also show me ground transportation in denver during weekdays,"atis_aircraft,atis_ground_service"
12602,what is the earliest flight you have leaving boston heading to philadelphia and also what ground transportation is available in newark,"atis_flight,atis_ground_service"
12603,i'd like a united airlines flight on wednesday from san francisco to boston,atis_flight
12604,what's the capacity of an f28 and then how many united flights are there to san francisco,"atis_capacity,atis_quantity"
12605,"show me the cheapest fare from dallas to baltimore , how much does the limousine service cost within pittsburgh and also what types of meals are available","atis_airfare,atis_ground_fare,atis_meal"
12606,how much would car rental cost in atlanta and also what are all the available meals,"atis_ground_fare,atis_meal"
12607,display all flights leaving from toronto to san diego on us air laying over in washington dc and also what are my meal options from boston to denver,"atis_flight,atis_meal"
12608,what is the latest flight from san francisco to boston and then show me dallas ground transport,"atis_flight,atis_ground_service"
12609,what's the smallest plane flying from pittsburgh to baltimore on december seventeenth and also what are all the available meals,"atis_aircraft,atis_meal"
12610,how long is the flight from atlanta to san francisco at noon on november seventh and also what flights are there from pittsburgh to dallas on wednesday morning,"atis_distance,atis_flight"
12611,what is the cheapest fare from boston to san francisco,atis_airfare
12612,list evening flights tomorrow from phoenix to detroit and ground transportation in baltimore,"atis_flight,atis_ground_service"
12613,which airlines fly into and out of denver and then how much is the ground transportation between atlanta and downtown,"atis_airline,atis_ground_fare"
12614,"what is fare code m , what's the fare from washington to boston and also what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh","atis_abbreviation,atis_airfare,atis_flight_time"
12615,what is fare code h and how much would car rental cost in atlanta,"atis_abbreviation,atis_ground_fare"
12616,what cities does continental service and what are the rental car rates in dallas,"atis_city,atis_ground_fare"
12617,how many passengers fit on a d9s and how far is the airport from downtown pittsburgh,"atis_capacity,atis_distance"
12618,"i want to go and take a plane in atlanta and fly to boston , okay on the following wednesday i'd like to go from memphis to cincinnati as early as possible and also what ground transportation is available in san francisco","atis_aircraft,atis_flight,atis_ground_service"
12619,what are the seating capacities of planes between pittsburgh and baltimore and also show me all meals on flights from atlanta to washington,"atis_capacity,atis_meal"
12620,show me all the cheapest fares from new york to miami leaving on tuesday and then which airlines have connections between pittsburgh and baltimore,"atis_airfare,atis_airline"
12621,what is the number of first class flights on american airlines and how many flights come from denver to baltimore on july nineteenth,"atis_flight_no,atis_quantity"
12622,what time are flights from denver to san francisco on continental airlines and then how many flights does twa have with business class,"atis_flight_time,atis_quantity"
12623,"how far is oakland airport from downtown , i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm and then tell me about ground transportation at salt lake city","atis_distance,atis_flight_no,atis_ground_service"
12624,what are the seating capacities of planes between pittsburgh and baltimore and then what price is a limousine service to new york's la guardia,"atis_capacity,atis_ground_fare"
12625,what airplane types fly from pittsburgh to baltimore and also how many people fit on a 73s,"atis_aircraft,atis_capacity"
12626,show me all the flights out of boston today,atis_flight
